load_zone,stage_id,timepoint,load_mw,,,,
Zone1,1,2020040908,868.9533584,,,,
Zone1,1,2020040909,871.173663,,,,
Zone1,1,2020040910,872.6566417,,,,
Zone1,1,2020040911,872.7337905,,,,
Zone1,1,2020040912,873.0036697,,,,
Zone1,1,2020040913,872.4789871,,,,
Zone1,1,2020040914,871.3965021,,,,
Zone1,1,2020040915,868.6696502,,,,
Zone1,1,2020040916,865.7171748,,,,
Zone1,1,2020040917,869.8572005,,,,
Zone1,1,2020040918,886.4490278,,,,
Zone1,1,2020040919,904.3547497,,,,
Zone1,1,2020040920,919.8376673,,,,
Zone1,1,2020040921,934.4234662,,,,
Zone1,1,2020040922,939.101339,,,,
Zone1,1,2020040923,926.5662705,,,,
Zone1,1,2020040924,910.4150273,,,,
Zone1,1,2020041001,881.1312608,,,,
Zone1,1,2020041002,868.1453056,,,,
Zone1,1,2020041003,859.440994,,,,
Zone1,1,2020041004,857.0754786,,,,
Zone1,1,2020041005,857.4293362,,,,
Zone1,1,2020041006,860.660511,,,,
Zone1,1,2020041007,864.0545869,,,,
Zone1,1,2020041008,868.9533584,,,,
Zone1,1,2020041009,871.173663,,,,
Zone1,1,2020041010,872.6566417,,,,
Zone1,1,2020041011,872.7337905,,,,
Zone1,1,2020041012,873.0036697,,,,
Zone1,1,2020041013,872.4789871,,,,
Zone1,1,2020041014,871.3965021,,,,
Zone1,1,2020041015,868.6696502,,,,
Zone1,1,2020041016,865.7171748,,,,
Zone1,1,2020041017,869.8572005,,,,
Zone1,1,2020041018,886.4490278,,,,
Zone1,1,2020041019,904.3547497,,,,
Zone1,1,2020041020,919.8376673,,,,
Zone1,1,2020041021,934.4234662,,,,
Zone1,1,2020041022,939.101339,,,,
Zone1,1,2020041023,926.5662705,,,,
Zone1,1,2020041024,910.4150273,,,,
Zone1,1,2020041101,881.1312608,,,,
Zone1,1,2020041102,868.1453056,,,,
Zone1,1,2020041103,859.440994,,,,
Zone1,1,2020041104,857.0754786,,,,
Zone1,1,2020041105,857.4293362,,,,
Zone1,1,2020041106,860.660511,,,,
Zone1,1,2020041107,864.0545869,,,,
Zone1,1,2020041108,868.9533584,,,,
Zone1,1,2020041109,871.173663,,,,
Zone1,1,2020041110,872.6566417,,,,
Zone1,1,2020041111,872.7337905,,,,
Zone1,1,2020041112,873.0036697,,,,
Zone1,1,2020041113,872.4789871,,,,
Zone1,1,2020041114,871.3965021,,,,
Zone1,1,2020041115,868.6696502,,,,
Zone1,1,2020041116,865.7171748,,,,
Zone1,1,2020041117,869.8572005,,,,
Zone1,1,2020041118,886.4490278,,,,
Zone1,1,2020041119,904.3547497,,,,
Zone1,1,2020041120,919.8376673,,,,
Zone1,1,2020041121,934.4234662,,,,
Zone1,1,2020041122,939.101339,,,,
Zone1,1,2020041123,926.5662705,,,,
Zone1,1,2020041124,910.4150273,,,,
Zone1,1,2020041201,881.1312608,,,,
Zone1,1,2020041202,868.1453056,,,,
Zone1,1,2020041203,859.440994,,,,
Zone1,1,2020041204,857.0754786,,,,
Zone1,1,2020041205,857.4293362,,,,
Zone1,1,2020041206,860.660511,,,,
Zone1,1,2020041207,864.0545869,,,,
Zone1,1,2020041208,868.9533584,,,,
Zone1,1,2020041209,871.173663,,,,
Zone1,1,2020041210,872.6566417,,,,
Zone1,1,2020041211,872.7337905,,,,
Zone1,1,2020041212,873.0036697,,,,
Zone1,1,2020041213,872.4789871,,,,
Zone1,1,2020041214,871.3965021,,,,
Zone1,1,2020041215,868.6696502,,,,
Zone1,1,2020041216,865.7171748,,,,
Zone1,1,2020041217,869.8572005,,,,
Zone1,1,2020041218,886.4490278,,,,
Zone1,1,2020041219,904.3547497,,,,
Zone1,1,2020041220,919.8376673,,,,
Zone1,1,2020041221,934.4234662,,,,
Zone1,1,2020041222,939.101339,,,,
Zone1,1,2020041223,926.5662705,,,,
Zone1,1,2020041224,910.4150273,,,,
Zone1,1,2020041301,881.1312608,,,,
Zone1,1,2020041302,868.1453056,,,,
Zone1,1,2020041303,859.440994,,,,
Zone1,1,2020041304,857.0754786,,,,
Zone1,1,2020041305,857.4293362,,,,
Zone1,1,2020041306,860.660511,,,,
Zone1,1,2020041307,864.0545869,,,,
Zone1,1,2020041308,868.9533584,,,,
Zone1,1,2020041309,871.173663,,,,
Zone1,1,2020041310,872.6566417,,,,
Zone1,1,2020041311,872.7337905,,,,
Zone1,1,2020041312,873.0036697,,,,
Zone1,1,2020041313,872.4789871,,,,
Zone1,1,2020041314,871.3965021,,,,
Zone1,1,2020041315,868.6696502,,,,
Zone1,1,2020041316,865.7171748,,,,
Zone1,1,2020041317,869.8572005,,,,
Zone1,1,2020041318,886.4490278,,,,
Zone1,1,2020041319,904.3547497,,,,
Zone1,1,2020041320,919.8376673,,,,
Zone1,1,2020041321,934.4234662,,,,
Zone1,1,2020041322,939.101339,,,,
Zone1,1,2020041323,926.5662705,,,,
Zone1,1,2020041324,910.4150273,,,,
Zone1,1,2020041401,881.1312608,,,,
Zone1,1,2020041402,868.1453056,,,,
Zone1,1,2020041403,859.440994,,,,
Zone1,1,2020041404,857.0754786,,,,
Zone1,1,2020041405,857.4293362,,,,
Zone1,1,2020041406,860.660511,,,,
Zone1,1,2020041407,864.0545869,,,,
Zone1,1,2020041408,868.9533584,,,,
Zone1,1,2020041409,871.173663,,,,
Zone1,1,2020041410,872.6566417,,,,
Zone1,1,2020041411,872.7337905,,,,
Zone1,1,2020041412,873.0036697,,,,
Zone1,1,2020041413,872.4789871,,,,
Zone1,1,2020041414,871.3965021,,,,
Zone1,1,2020041415,868.6696502,,,,
Zone1,1,2020041416,865.7171748,,,,
Zone1,1,2020041417,869.8572005,,,,
Zone1,1,2020041418,886.4490278,,,,
Zone1,1,2020041419,904.3547497,,,,
Zone1,1,2020041420,919.8376673,,,,
Zone1,1,2020041421,934.4234662,,,,
Zone1,1,2020041422,939.101339,,,,
Zone1,1,2020041423,926.5662705,,,,
Zone1,1,2020041424,910.4150273,,,,
Zone1,1,2020041501,881.1312608,,,,
Zone1,1,2020041502,868.1453056,,,,
Zone1,1,2020041503,859.440994,,,,
Zone1,1,2020041504,857.0754786,,,,
Zone1,1,2020041505,857.4293362,,,,
Zone1,1,2020041506,860.660511,,,,
Zone1,1,2020041507,864.0545869,,,,
Zone1,1,2020041508,868.9533584,,,,
Zone1,1,2020041509,871.173663,,,,
Zone1,1,2020041510,872.6566417,,,,
Zone1,1,2020041511,872.7337905,,,,
Zone1,1,2020041512,873.0036697,,,,
Zone1,1,2020041513,872.4789871,,,,
Zone1,1,2020041514,871.3965021,,,,
Zone1,1,2020041515,868.6696502,,,,
Zone1,1,2020041516,865.7171748,,,,
Zone1,1,2020041517,869.8572005,,,,
Zone1,1,2020041518,886.4490278,,,,
Zone1,1,2020041519,904.3547497,,,,
Zone1,1,2020041520,919.8376673,,,,
Zone1,1,2020041521,934.4234662,,,,
Zone1,1,2020041522,939.101339,,,,
Zone1,1,2020041523,926.5662705,,,,
Zone1,1,2020041524,910.4150273,,,,
Zone1,1,2020041601,881.1312608,,,,
Zone1,1,2020041602,868.1453056,,,,
Zone1,1,2020041603,859.440994,,,,
Zone1,1,2020041604,857.0754786,,,,
Zone1,1,2020041605,857.4293362,,,,
Zone1,1,2020041606,860.660511,,,,
Zone1,1,2020041607,864.0545869,,,,
Zone1,1,2020041608,868.9533584,,,,
Zone1,1,2020041609,871.173663,,,,
Zone1,1,2020041610,872.6566417,,,,
Zone1,1,2020041611,872.7337905,,,,
Zone1,1,2020041612,873.0036697,,,,
Zone1,1,2020041613,872.4789871,,,,
Zone1,1,2020041614,871.3965021,,,,
Zone1,1,2020041615,868.6696502,,,,
Zone1,1,2020041616,865.7171748,,,,
Zone1,1,2020041617,869.8572005,,,,
Zone1,1,2020041618,886.4490278,,,,
Zone1,1,2020041619,904.3547497,,,,
Zone1,1,2020041620,919.8376673,,,,
Zone1,1,2020041621,934.4234662,,,,
Zone1,1,2020041622,939.101339,,,,
Zone1,1,2020041623,926.5662705,,,,
Zone1,1,2020041624,910.4150273,,,,
Zone1,1,2020041701,881.1312608,,,,
Zone1,1,2020041702,868.1453056,,,,
Zone1,1,2020041703,859.440994,,,,
Zone1,1,2020041704,857.0754786,,,,
Zone1,1,2020041705,857.4293362,,,,
Zone1,1,2020041706,860.660511,,,,
Zone1,1,2020041707,864.0545869,,,,
Zone1,1,2020041708,868.9533584,,,,
Zone1,1,2020041709,871.173663,,,,
Zone1,1,2020041710,872.6566417,,,,
Zone1,1,2020041711,872.7337905,,,,
Zone1,1,2020041712,873.0036697,,,,
Zone1,1,2020041713,872.4789871,,,,
Zone1,1,2020041714,871.3965021,,,,
Zone1,1,2020041715,868.6696502,,,,
Zone1,1,2020041716,865.7171748,,,,
Zone1,1,2020041717,869.8572005,,,,
Zone1,1,2020041718,886.4490278,,,,
Zone1,1,2020041719,904.3547497,,,,
Zone1,1,2020041720,919.8376673,,,,
Zone1,1,2020041721,934.4234662,,,,
Zone1,1,2020041722,939.101339,,,,
Zone1,1,2020041723,926.5662705,,,,
Zone1,1,2020041724,910.4150273,,,,
Zone1,1,2020041801,881.1312608,,,,
Zone1,1,2020041802,868.1453056,,,,
Zone1,1,2020041803,859.440994,,,,
Zone1,1,2020041804,857.0754786,,,,
Zone1,1,2020041805,857.4293362,,,,
Zone1,1,2020041806,860.660511,,,,
Zone1,1,2020041807,864.0545869,,,,
Zone1,1,2020041808,868.9533584,,,,
Zone1,1,2020041809,871.173663,,,,
Zone1,1,2020041810,872.6566417,,,,
Zone1,1,2020041811,872.7337905,,,,
Zone1,1,2020041812,873.0036697,,,,
Zone1,1,2020041813,872.4789871,,,,
Zone1,1,2020041814,871.3965021,,,,
Zone1,1,2020041815,868.6696502,,,,
Zone1,1,2020041816,865.7171748,,,,
Zone1,1,2020041817,869.8572005,,,,
Zone1,1,2020041818,886.4490278,,,,
Zone1,1,2020041819,904.3547497,,,,
Zone1,1,2020041820,919.8376673,,,,
Zone1,1,2020041821,934.4234662,,,,
Zone1,1,2020041822,939.101339,,,,
Zone1,1,2020041823,926.5662705,,,,
Zone1,1,2020041824,910.4150273,,,,
Zone1,1,2020041901,881.1312608,,,,
Zone1,1,2020041902,868.1453056,,,,
Zone1,1,2020041903,859.440994,,,,
Zone1,1,2020041904,857.0754786,,,,
Zone1,1,2020041905,857.4293362,,,,
Zone1,1,2020041906,860.660511,,,,
Zone1,1,2020041907,864.0545869,,,,
Zone1,1,2020041908,868.9533584,,,,
Zone1,1,2020041909,871.173663,,,,
Zone1,1,2020041910,872.6566417,,,,
Zone1,1,2020041911,872.7337905,,,,
Zone1,1,2020041912,873.0036697,,,,
Zone1,1,2020041913,872.4789871,,,,
Zone1,1,2020041914,871.3965021,,,,
Zone1,1,2020041915,868.6696502,,,,
Zone1,1,2020041916,865.7171748,,,,
Zone1,1,2020041917,869.8572005,,,,
Zone1,1,2020041918,886.4490278,,,,
Zone1,1,2020041919,904.3547497,,,,
Zone1,1,2020041920,919.8376673,,,,
Zone1,1,2020041921,934.4234662,,,,
Zone1,1,2020041922,939.101339,,,,
Zone1,1,2020041923,926.5662705,,,,
Zone1,1,2020041924,910.4150273,,,,
Zone1,1,2020042001,881.1312608,,,,
Zone1,1,2020042002,868.1453056,,,,
Zone1,1,2020042003,859.440994,,,,
Zone1,1,2020042004,857.0754786,,,,
Zone1,1,2020042005,857.4293362,,,,
Zone1,1,2020042006,860.660511,,,,
Zone1,1,2020042007,864.0545869,,,,
Zone1,1,2020042008,868.9533584,,,,
Zone1,1,2020042009,871.173663,,,,
Zone1,1,2020042010,872.6566417,,,,
Zone1,1,2020042011,872.7337905,,,,
Zone1,1,2020042012,873.0036697,,,,
Zone1,1,2020042013,872.4789871,,,,
Zone1,1,2020042014,871.3965021,,,,
Zone1,1,2020042015,868.6696502,,,,
Zone1,1,2020042016,865.7171748,,,,
Zone1,1,2020042017,869.8572005,,,,
Zone1,1,2020042018,886.4490278,,,,
Zone1,1,2020042019,904.3547497,,,,
Zone1,1,2020042020,919.8376673,,,,
Zone1,1,2020042021,934.4234662,,,,
Zone1,1,2020042022,939.101339,,,,
Zone1,1,2020042023,926.5662705,,,,
Zone1,1,2020042024,910.4150273,,,,
Zone1,1,2020042101,881.1312608,,,,
Zone1,1,2020042102,868.1453056,,,,
Zone1,1,2020042103,859.440994,,,,
Zone1,1,2020042104,857.0754786,,,,
Zone1,1,2020042105,857.4293362,,,,
Zone1,1,2020042106,860.660511,,,,
Zone1,1,2020042107,864.0545869,,,,
Zone1,1,2020042108,868.9533584,,,,
Zone1,1,2020042109,871.173663,,,,
Zone1,1,2020042110,872.6566417,,,,
Zone1,1,2020042111,872.7337905,,,,
Zone1,1,2020042112,873.0036697,,,,
Zone1,1,2020042113,872.4789871,,,,
Zone1,1,2020042114,871.3965021,,,,
Zone1,1,2020042115,868.6696502,,,,
Zone1,1,2020042116,865.7171748,,,,
Zone1,1,2020042117,869.8572005,,,,
Zone1,1,2020042118,886.4490278,,,,
Zone1,1,2020042119,904.3547497,,,,
Zone1,1,2020042120,919.8376673,,,,
Zone1,1,2020042121,934.4234662,,,,
Zone1,1,2020042122,939.101339,,,,
Zone1,1,2020042123,926.5662705,,,,
Zone1,1,2020042124,910.4150273,,,,
Zone1,1,2020042201,881.1312608,,,,
Zone1,1,2020042202,868.1453056,,,,
Zone1,1,2020042203,859.440994,,,,
Zone1,1,2020042204,857.0754786,,,,
Zone1,1,2020042205,857.4293362,,,,
Zone1,1,2020042206,860.660511,,,,
Zone1,1,2020042207,864.0545869,,,,
Zone1,1,2020042208,868.9533584,,,,
Zone1,1,2020042209,871.173663,,,,
Zone1,1,2020042210,872.6566417,,,,
Zone1,1,2020042211,872.7337905,,,,
Zone1,1,2020042212,873.0036697,,,,
Zone1,1,2020042213,872.4789871,,,,
Zone1,1,2020042214,871.3965021,,,,
Zone1,1,2020042215,868.6696502,,,,
Zone1,1,2020042216,865.7171748,,,,
Zone1,1,2020042217,869.8572005,,,,
Zone1,1,2020042218,886.4490278,,,,
Zone1,1,2020042219,904.3547497,,,,
Zone1,1,2020042220,919.8376673,,,,
Zone1,1,2020042221,934.4234662,,,,
Zone1,1,2020042222,939.101339,,,,
Zone1,1,2020042223,926.5662705,,,,
Zone1,1,2020042224,910.4150273,,,,
Zone1,1,2020042301,881.1312608,,,,
Zone1,1,2020042302,868.1453056,,,,
Zone1,1,2020042303,859.440994,,,,
Zone1,1,2020042304,857.0754786,,,,
Zone1,1,2020042305,857.4293362,,,,
Zone1,1,2020042306,860.660511,,,,
Zone1,1,2020042307,864.0545869,,,,
Zone1,1,2020042308,868.9533584,,,,
Zone1,1,2020042309,871.173663,,,,
Zone1,1,2020042310,872.6566417,,,,
Zone1,1,2020042311,872.7337905,,,,
Zone1,1,2020042312,873.0036697,,,,
Zone1,1,2020042313,872.4789871,,,,
Zone1,1,2020042314,871.3965021,,,,
Zone1,1,2020042315,868.6696502,,,,
Zone1,1,2020042316,865.7171748,,,,
Zone1,1,2020042317,869.8572005,,,,
Zone1,1,2020042318,886.4490278,,,,
Zone1,1,2020042319,904.3547497,,,,
Zone1,1,2020042320,919.8376673,,,,
Zone1,1,2020042321,934.4234662,,,,
Zone1,1,2020042322,939.101339,,,,
Zone1,1,2020042323,926.5662705,,,,
Zone1,1,2020042324,910.4150273,,,,
Zone1,1,2020042401,881.1312608,,,,
Zone1,1,2020042402,868.1453056,,,,
Zone1,1,2020042403,859.440994,,,,
Zone1,1,2020042404,857.0754786,,,,
Zone1,1,2020042405,857.4293362,,,,
Zone1,1,2020042406,860.660511,,,,
Zone1,1,2020042407,864.0545869,,,,
Zone1,1,2020042408,868.9533584,,,,
Zone1,1,2020042409,871.173663,,,,
Zone1,1,2020042410,872.6566417,,,,
Zone1,1,2020042411,872.7337905,,,,
Zone1,1,2020042412,873.0036697,,,,
Zone1,1,2020042413,872.4789871,,,,
Zone1,1,2020042414,871.3965021,,,,
Zone1,1,2020042415,868.6696502,,,,
Zone1,1,2020042416,865.7171748,,,,
Zone1,1,2020042417,869.8572005,,,,
Zone1,1,2020042418,886.4490278,,,,
Zone1,1,2020042419,904.3547497,,,,
Zone1,1,2020042420,919.8376673,,,,
Zone1,1,2020042421,934.4234662,,,,
Zone1,1,2020042422,939.101339,,,,
Zone1,1,2020042423,926.5662705,,,,
Zone1,1,2020042424,910.4150273,,,,
Zone1,1,2020042501,881.1312608,,,,
Zone1,1,2020042502,868.1453056,,,,
Zone1,1,2020042503,859.440994,,,,
Zone1,1,2020042504,857.0754786,,,,
Zone1,1,2020042505,857.4293362,,,,
Zone1,1,2020042506,860.660511,,,,
Zone1,1,2020042507,864.0545869,,,,
Zone1,1,2020042508,868.9533584,,,,
Zone1,1,2020042509,871.173663,,,,
Zone1,1,2020042510,872.6566417,,,,
Zone1,1,2020042511,872.7337905,,,,
Zone1,1,2020042512,873.0036697,,,,
Zone1,1,2020042513,872.4789871,,,,
Zone1,1,2020042514,871.3965021,,,,
Zone1,1,2020042515,868.6696502,,,,
Zone1,1,2020042516,865.7171748,,,,
Zone1,1,2020042517,869.8572005,,,,
Zone1,1,2020042518,886.4490278,,,,
Zone1,1,2020042519,904.3547497,,,,
Zone1,1,2020042520,919.8376673,,,,
Zone1,1,2020042521,934.4234662,,,,
Zone1,1,2020042522,939.101339,,,,
Zone1,1,2020042523,926.5662705,,,,
Zone1,1,2020042524,910.4150273,,,,
Zone1,1,2020042601,881.1312608,,,,
Zone1,1,2020042602,868.1453056,,,,
Zone1,1,2020042603,859.440994,,,,
Zone1,1,2020042604,857.0754786,,,,
Zone1,1,2020042605,857.4293362,,,,
Zone1,1,2020042606,860.660511,,,,
Zone1,1,2020042607,864.0545869,,,,
Zone1,1,2020042608,868.9533584,,,,
Zone1,1,2020042609,871.173663,,,,
Zone1,1,2020042610,872.6566417,,,,
Zone1,1,2020042611,872.7337905,,,,
Zone1,1,2020042612,873.0036697,,,,
Zone1,1,2020042613,872.4789871,,,,
Zone1,1,2020042614,871.3965021,,,,
Zone1,1,2020042615,868.6696502,,,,
Zone1,1,2020042616,865.7171748,,,,
Zone1,1,2020042617,869.8572005,,,,
Zone1,1,2020042618,886.4490278,,,,
Zone1,1,2020042619,904.3547497,,,,
Zone1,1,2020042620,919.8376673,,,,
Zone1,1,2020042621,934.4234662,,,,
Zone1,1,2020042622,939.101339,,,,
Zone1,1,2020042623,926.5662705,,,,
Zone1,1,2020042624,910.4150273,,,,
Zone1,1,2020042701,881.1312608,,,,
Zone1,1,2020042702,868.1453056,,,,
Zone1,1,2020042703,859.440994,,,,
Zone1,1,2020042704,857.0754786,,,,
Zone1,1,2020042705,857.4293362,,,,
Zone1,1,2020042706,860.660511,,,,
Zone1,1,2020042707,864.0545869,,,,
Zone1,1,2020042708,868.9533584,,,,
Zone1,1,2020042709,871.173663,,,,
Zone1,1,2020042710,872.6566417,,,,
Zone1,1,2020042711,872.7337905,,,,
Zone1,1,2020042712,873.0036697,,,,
Zone1,1,2020042713,872.4789871,,,,
Zone1,1,2020042714,871.3965021,,,,
Zone1,1,2020042715,868.6696502,,,,
Zone1,1,2020042716,865.7171748,,,,
Zone1,1,2020042717,869.8572005,,,,
Zone1,1,2020042718,886.4490278,,,,
Zone1,1,2020042719,904.3547497,,,,
Zone1,1,2020042720,919.8376673,,,,
Zone1,1,2020042721,934.4234662,,,,
Zone1,1,2020042722,939.101339,,,,
Zone1,1,2020042723,926.5662705,,,,
Zone1,1,2020042724,910.4150273,,,,
Zone1,1,2020042801,881.1312608,,,,
Zone1,1,2020042802,868.1453056,,,,
Zone1,1,2020042803,859.440994,,,,
Zone1,1,2020042804,857.0754786,,,,
Zone1,1,2020042805,857.4293362,,,,
Zone1,1,2020042806,860.660511,,,,
Zone1,1,2020042807,864.0545869,,,,
Zone1,1,2020042808,868.9533584,,,,
Zone1,1,2020042809,871.173663,,,,
Zone1,1,2020042810,872.6566417,,,,
Zone1,1,2020042811,872.7337905,,,,
Zone1,1,2020042812,873.0036697,,,,
Zone1,1,2020042813,872.4789871,,,,
Zone1,1,2020042814,871.3965021,,,,
Zone1,1,2020042815,868.6696502,,,,
Zone1,1,2020042816,865.7171748,,,,
Zone1,1,2020042817,869.8572005,,,,
Zone1,1,2020042818,886.4490278,,,,
Zone1,1,2020042819,904.3547497,,,,
Zone1,1,2020042820,919.8376673,,,,
Zone1,1,2020042821,934.4234662,,,,
Zone1,1,2020042822,939.101339,,,,
Zone1,1,2020042823,926.5662705,,,,
Zone1,1,2020042824,910.4150273,,,,
Zone1,1,2020042901,881.1312608,,,,
Zone1,1,2020042902,868.1453056,,,,
Zone1,1,2020042903,859.440994,,,,
Zone1,1,2020042904,857.0754786,,,,
Zone1,1,2020042905,857.4293362,,,,
Zone1,1,2020042906,860.660511,,,,
Zone1,1,2020042907,864.0545869,,,,
Zone1,1,2020042908,868.9533584,,,,
Zone1,1,2020042909,871.173663,,,,
Zone1,1,2020042910,872.6566417,,,,
Zone1,1,2020042911,872.7337905,,,,
Zone1,1,2020042912,873.0036697,,,,
Zone1,1,2020042913,872.4789871,,,,
Zone1,1,2020042914,871.3965021,,,,
Zone1,1,2020042915,868.6696502,,,,
Zone1,1,2020042916,865.7171748,,,,
Zone1,1,2020042917,869.8572005,,,,
Zone1,1,2020042918,886.4490278,,,,
Zone1,1,2020042919,904.3547497,,,,
Zone1,1,2020042920,919.8376673,,,,
Zone1,1,2020042921,934.4234662,,,,
Zone1,1,2020042922,939.101339,,,,
Zone1,1,2020042923,926.5662705,,,,
Zone1,1,2020042924,910.4150273,,,,
Zone1,1,2020043001,881.1312608,,,,
Zone1,1,2020043002,868.1453056,,,,
Zone1,1,2020043003,859.440994,,,,
Zone1,1,2020043004,857.0754786,,,,
Zone1,1,2020043005,857.4293362,,,,
Zone1,1,2020043006,860.660511,,,,
Zone1,1,2020043007,864.0545869,,,,
Zone1,1,2020043008,868.9533584,,,,
Zone1,1,2020043009,871.173663,,,,
Zone1,1,2020043010,872.6566417,,,,
Zone1,1,2020043011,872.7337905,,,,
Zone1,1,2020043012,873.0036697,,,,
Zone1,1,2020043013,872.4789871,,,,
Zone1,1,2020043014,871.3965021,,,,
Zone1,1,2020043015,868.6696502,,,,
Zone1,1,2020043016,865.7171748,,,,
Zone1,1,2020043017,869.8572005,,,,
Zone1,1,2020043018,886.4490278,,,,
Zone1,1,2020043019,904.3547497,,,,
Zone1,1,2020043020,919.8376673,,,,
Zone1,1,2020043021,934.4234662,,,,
Zone1,1,2020043022,939.101339,,,,
Zone1,1,2020043023,926.5662705,,,,
Zone1,1,2020043024,910.4150273,,,,
Zone1,1,2020050101,851.9496759,,,,
Zone1,1,2020050102,840.0455922,,,,
Zone1,1,2020050103,835.0309767,,,,
Zone1,1,2020050104,829.8680941,,,,
Zone1,1,2020050105,823.890298,,,,
Zone1,1,2020050106,821.8385138,,,,
Zone1,1,2020050107,823.430483,,,,
Zone1,1,2020050108,829.2713404,,,,
Zone1,1,2020050109,839.4159566,,,,
Zone1,1,2020050110,852.8913775,,,,
Zone1,1,2020050111,864.910938,,,,
Zone1,1,2020050112,876.218413,,,,
Zone1,1,2020050113,885.6171578,,,,
Zone1,1,2020050114,889.7439387,,,,
Zone1,1,2020050115,887.7600807,,,,
Zone1,1,2020050116,878.7329911,,,,
Zone1,1,2020050117,870.0162732,,,,
Zone1,1,2020050118,870.2337899,,,,
Zone1,1,2020050119,875.1376925,,,,
Zone1,1,2020050120,882.9043648,,,,
Zone1,1,2020050121,892.5828516,,,,
Zone1,1,2020050122,898.8198195,,,,
Zone1,1,2020050123,888.3525977,,,,
Zone1,1,2020050124,873.4243256,,,,
Zone1,1,2020050201,851.9496759,,,,
Zone1,1,2020050202,840.0455922,,,,
Zone1,1,2020050203,835.0309767,,,,
Zone1,1,2020050204,829.8680941,,,,
Zone1,1,2020050205,823.890298,,,,
Zone1,1,2020050206,821.8385138,,,,
Zone1,1,2020050207,823.430483,,,,
Zone1,1,2020050208,829.2713404,,,,
Zone1,1,2020050209,839.4159566,,,,
Zone1,1,2020050210,852.8913775,,,,
Zone1,1,2020050211,864.910938,,,,
Zone1,1,2020050212,876.218413,,,,
Zone1,1,2020050213,885.6171578,,,,
Zone1,1,2020050214,889.7439387,,,,
Zone1,1,2020050215,887.7600807,,,,
Zone1,1,2020050216,878.7329911,,,,
Zone1,1,2020050217,870.0162732,,,,
Zone1,1,2020050218,870.2337899,,,,
Zone1,1,2020050219,875.1376925,,,,
Zone1,1,2020050220,882.9043648,,,,
Zone1,1,2020050221,892.5828516,,,,
Zone1,1,2020050222,898.8198195,,,,
Zone1,1,2020050223,888.3525977,,,,
Zone1,1,2020050224,873.4243256,,,,
Zone1,1,2020050301,851.9496759,,,,
Zone1,1,2020050302,840.0455922,,,,
Zone1,1,2020050303,835.0309767,,,,
Zone1,1,2020050304,829.8680941,,,,
Zone1,1,2020050305,823.890298,,,,
Zone1,1,2020050306,821.8385138,,,,
Zone1,1,2020050307,823.430483,,,,
Zone1,1,2020050308,829.2713404,,,,
Zone1,1,2020050309,839.4159566,,,,
Zone1,1,2020050310,852.8913775,,,,
Zone1,1,2020050311,864.910938,,,,
Zone1,1,2020050312,876.218413,,,,
Zone1,1,2020050313,885.6171578,,,,
Zone1,1,2020050314,889.7439387,,,,
Zone1,1,2020050315,887.7600807,,,,
Zone1,1,2020050316,878.7329911,,,,
Zone1,1,2020050317,870.0162732,,,,
Zone1,1,2020050318,870.2337899,,,,
Zone1,1,2020050319,875.1376925,,,,
Zone1,1,2020050320,882.9043648,,,,
Zone1,1,2020050321,892.5828516,,,,
Zone1,1,2020050322,898.8198195,,,,
Zone1,1,2020050323,888.3525977,,,,
Zone1,1,2020050324,873.4243256,,,,
Zone1,1,2020050401,851.9496759,,,,
Zone1,1,2020050402,840.0455922,,,,
Zone1,1,2020050403,835.0309767,,,,
Zone1,1,2020050404,829.8680941,,,,
Zone1,1,2020050405,823.890298,,,,
Zone1,1,2020050406,821.8385138,,,,
Zone1,1,2020050407,823.430483,,,,
Zone1,1,2020050408,829.2713404,,,,
Zone1,1,2020050409,839.4159566,,,,
Zone1,1,2020050410,852.8913775,,,,
Zone1,1,2020050411,864.910938,,,,
Zone1,1,2020050412,876.218413,,,,
Zone1,1,2020050413,885.6171578,,,,
Zone1,1,2020050414,889.7439387,,,,
Zone1,1,2020050415,887.7600807,,,,
Zone1,1,2020050416,878.7329911,,,,
Zone1,1,2020050417,870.0162732,,,,
Zone1,1,2020050418,870.2337899,,,,
Zone1,1,2020050419,875.1376925,,,,
Zone1,1,2020050420,882.9043648,,,,
Zone1,1,2020050421,892.5828516,,,,
Zone1,1,2020050422,898.8198195,,,,
Zone1,1,2020050423,888.3525977,,,,
Zone1,1,2020050424,873.4243256,,,,
Zone1,1,2020050501,851.9496759,,,,
Zone1,1,2020050502,840.0455922,,,,
Zone1,1,2020050503,835.0309767,,,,
Zone1,1,2020050504,829.8680941,,,,
Zone1,1,2020050505,823.890298,,,,
Zone1,1,2020050506,821.8385138,,,,
Zone1,1,2020050507,823.430483,,,,
Zone1,1,2020050508,829.2713404,,,,
Zone1,1,2020050509,839.4159566,,,,
Zone1,1,2020050510,852.8913775,,,,
Zone1,1,2020050511,864.910938,,,,
Zone1,1,2020050512,876.218413,,,,
Zone1,1,2020050513,885.6171578,,,,
Zone1,1,2020050514,889.7439387,,,,
Zone1,1,2020050515,887.7600807,,,,
Zone1,1,2020050516,878.7329911,,,,
Zone1,1,2020050517,870.0162732,,,,
Zone1,1,2020050518,870.2337899,,,,
Zone1,1,2020050519,875.1376925,,,,
Zone1,1,2020050520,882.9043648,,,,
Zone1,1,2020050521,892.5828516,,,,
Zone1,1,2020050522,898.8198195,,,,
Zone1,1,2020050523,888.3525977,,,,
