Renewables - Planned Capacity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,2022.0,2023.0,2024.0,2025.0,2026.0,2027.0,2028.0,2029.0,2030.0,2031.0,2032.0,2033.0,2034.0,2035.0,2036.0,2037.0,2038.0,2039.0,2040.0,2041.0,2042.0,2043.0,2044.0,2045.0,2046.0,2047.0,2048.0,2049.0,2050.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Planned Resources, CAISO LSEs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CAISO LSE RPS Requirement (GWh),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CAISO RPS Requirement,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CAISO LSE RPS Planned Resources by Technology (GWh),,State,Contract,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total,,,,,,,53385.001977686814,58591.26290168227,66624.24329740228,71174.5316173583,73798.86232695829,76275.9575941583,77101.7104549583,77101.7104549583,77101.7104549583,77101.7104549583,77101.7104549583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583,76840.1296153583
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RESOLVE Modeled Capacity (MW),,Zone,Contract,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,BANC_Small_Hydro_for_CAISO,,BANC,CAISO,Small_Hydro,,,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403,2.8058268255780403
,,CAISO_Biomass_for_CAISO,,CAISO,CAISO,Biomass,,,665.1760999999999,704.6738168949771,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725,715.0733602739725
,,CAISO_Geothermal_for_CAISO,,CAISO,CAISO,Geothermal,,,1023.3538518905824,1023.3538518905824,798.3538518905823,1017.4177788312219,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218,1062.4177788312218
,,CAISO_Small_Hydro_for_CAISO,,CAISO,CAISO,Small_Hydro,,,440.95788365992365,453.09247656123125,460.70608500871987,460.64900738314907,460.86859642424497,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674,460.83777450643674
,,CAISO_Solar_for_CAISO,,CAISO,CAISO,Solar,,,4777.235191691318,6152.228690903516,9428.101622437665,9916.227595359203,10889.658048971329,12006.390144689802,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926,12286.149047424926
,,CAISO_Wind_for_CAISO,,CAISO,CAISO,Wind,,,4967.5391284574125,5573.4822563027155,5658.448847249678,5790.394112157214,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326,6057.724746290326
,,IID_Geothermal_for_CAISO,,IID,CAISO,Geothermal,,,376.2270192515221,344.1288457355403,336.7681151419331,336.7681151419331,228.95304664878236,181.15738454832572,181.15738454832572,181.15738454832572,181.15738454832572,181.15738454832572,181.15738454832572,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957,151.29655810996957
,,IID_Solar_for_CAISO,,IID,CAISO,Solar,,,0.0,0.0,23.158012784568687,23.158012784568687,23.158012784568687,23.158012784568687,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069,62.50528204553069
,,LDWP_Wind_for_CAISO,,LDWP,CAISO,Wind,,,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659,3.946215745262659
,,NW_Biomass_for_CAISO,,NW,CAISO,Biomass,,,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731,9.976073059360731
,,NW_Geothermal_for_CAISO,,NW,CAISO,Geothermal,,,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284,6.458453310502284
,,NW_Small_Hydro_for_CAISO,,NW,CAISO,Small_Hydro,,,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822,2.733082191780822
,,NW_Wind_for_CAISO,,NW,CAISO,Wind,,,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486,1346.4567340156486
,,SW_Solar_for_CAISO,,SW,CAISO,Solar,,,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329,127.0004076878329
,,SW_Wind_for_CAISO,,SW,CAISO,Wind,,,0.0,0.0,299.28535720190604,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987,571.4461806379987
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Planned Resources, BANC LSEs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,RPS Target,,,Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Retail Sales (GWh),,,BANC,,,,17366.358,17371.938268128655,17397.6653664829,17392.416602232,17504.759882031496,17621.065540895077,17721.36112310331,17843.229600592706,18007.114604275954,18156.76080477681,18323.387361874928,18481.4447562501,18638.61530815735,18801.89750966519,18966.61013274075,19132.765708485662,19300.376877779338,19469.45639224067,19640.017115198163,19812.07202266855,19985.634204344,20160.716864587943,20337.333323439663,20515.497017627644,20695.221501591845,20876.520448514868,21059.40765136223,21243.89702393169,21430.002601911794,21617.73854394969,21807.11913272831,21998.158776052955,22190.872007947433,22385.273489759795,22581.37801127773,22779.200491853768
,,RPS Target (%),,,,,,,0.23333333333333334,0.25,0.27,0.29000000000000004,0.31000000000000005,0.33,0.34750000000000003,0.36500000000000005,0.38250000000000006,0.4,0.4166666666666667,0.43333333333333335,0.45,0.4666666666666667,0.48333333333333334,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
,,RPS Energy Need (GWh),,,,,,,4052.1502,4342.984567032164,4697.369648950383,5043.80081464728,5426.475563429764,5814.951628495376,6158.172990278401,6512.778804216338,6887.721336135553,7262.704321910725,7634.7447341145535,8008.62606104171,8387.376888670808,8774.218837843755,9167.194897491361,9566.382854242831,9650.188438889669,9734.728196120335,9820.008557599082,9906.036011334276,9992.817102172,10080.358432293971,10168.666661719832,10257.748508813822,10347.610750795922,10438.260224257434,10529.703825681116,10621.948511965846,10715.001300955897,10808.869271974845,10903.559566364154,10999.079388026477,11095.436003973717,11192.636744879897,11290.689005638866,11389.600245926884
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Existing Portfolio (GWh),,,Contract,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Biomass for BANC,,,BANC,Biomass,,,611.6192266666667,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668
,,Geothermal for BANC,,,BANC,Geothermal,,,233.04384089666667,233.04384089666667,233.04384089666667,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345
,,Small_Hydro for BANC,,,BANC,Small_Hydro,,,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418
,,Solar for BANC,,,BANC,Solar,,,315.44443879999994,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998
,,Wind for BANC,,,BANC,Wind,,,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375
,,Other for BANC,,,BANC,Other,,,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172
,,Total,,,,,,,4167.122543232313,4175.737213232313,4175.737213232313,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Renewable Net Short (GWh),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Additional Need,,,,,,,0.0,167.24735379985123,521.6324357180702,0.0,0.0,0.0,0.0,0.0,223.34890623657338,598.3318920117454,970.3723042155734,1344.2536311427302,1723.0044587718276,2109.846407944775,2502.822467592381,2902.010424343851,2985.8160089906887,3070.355766221355,3155.6361277001015,3241.663581435296,3328.444672273021,3415.9860023949914,3504.2942318208516,3593.376078914842,3683.2383208969422,3773.887794358454,3865.3313957821356,3957.5760820668656,4050.628871056917,4144.496842075865,4239.187136465174,4334.706958127497,4431.063574074737,4528.264314980917,4626.316575739886,4725.227816027904
,,Cumulative Additional Need,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.34890623657338,598.3318920117454,970.3723042155734,1344.2536311427302,1723.0044587718276,2109.846407944775,2502.822467592381,2902.010424343851,2985.8160089906887,3070.355766221355,3155.6361277001015,3241.663581435296,3328.444672273021,3415.9860023949914,3504.2942318208516,3593.376078914842,3683.2383208969422,3773.887794358454,3865.3313957821356,3957.5760820668656,4050.628871056917,4144.496842075865,4239.187136465174,4334.706958127497,4431.063574074737,4528.264314980917,4626.316575739886,4725.227816027904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Additional Planned Resources (GWh),,Zone,Contract,Type,Cap Factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Placeholder 1,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Placeholder 2,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Placeholder 3,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Placeholder 4,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Solano_Solar,,BANC,BANC,Solar,0.2924348007538759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.34890623657338,598.3318920117454,970.3723042155734,1344.2536311427302,1723.0044587718276,2109.846407944775,2502.822467592381,2902.010424343851,2985.8160089906887,3070.355766221355,3155.6361277001015,3241.663581435296,3328.444672273021,3415.9860023949914,3504.2942318208516,3593.376078914842,3683.2383208969422,3773.887794358454,3865.3313957821356,3957.5760820668656,4050.628871056917,4144.496842075865,4239.187136465174,4334.706958127497,4431.063574074737,4528.264314980917,4626.316575739886,4725.227816027904
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Additional Planned Resources (MW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Placeholder 1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Placeholder 2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Placeholder 3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Placeholder 4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,Solano_Solar,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1867863123646,233.56566052508643,378.7958676702318,524.7446968194274,672.5943909618829,823.6025464416141,977.0052217252794,1132.8327817084707,1165.5472450273433,1198.548300966082,1231.8384601979928,1265.4202553909483,1299.2962414000694,1333.468995462093,1367.9411173914502,1402.715229778049,1437.793978186804,1473.1800313589015,1508.8760814148386,1544.884844059233,1581.2090587874297,1617.851489093919,1654.81492268258,1692.1021716787623,1729.7160728432304,1767.659487787982,1805.9353031939522,1844.5464310306295
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Total Portfolio (GWh),,,Contract,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Biomass for BANC,,,BANC,Biomass,,,611.6192266666667,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668,591.2207766666668
,,Geothermal for BANC,,,BANC,Geothermal,,,233.04384089666667,233.04384089666667,233.04384089666667,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345,2721.6790575633345
,,Small_Hydro for BANC,,,BANC,Small_Hydro,,,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418,335.3573048319418
,,Solar for BANC,,,BANC,Solar,,,315.44443879999994,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,344.4575587999998,567.8064650365732,942.7894508117452,1314.8298630155732,1688.71118994273,2067.4620175718273,2454.3039667447747,2847.280026392381,3246.4679831438507,3330.2735677906885,3414.813325021355,3500.0936865001013,3586.1211402352956,3672.9022310730206,3760.443561194991,3848.7517906208514,3937.8336377148416,4027.695879696942,4118.345353158454,4209.788954582135,4302.033640866865,4395.086429856917,4488.954400875865,4583.644695265174,4679.164516927497,4775.521132874736,4872.721873780917,4970.774134539885,5069.685374827904
,,Wind for BANC,,,BANC,Wind,,,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375,2148.4857320370375
,,Other for BANC,,,BANC,Other,,,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172,523.172
,,Total,,,,,,,4167.122543232313,4175.737213232313,4175.737213232313,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6664.37242989898,6887.721336135553,7262.704321910725,7634.744734114554,8008.62606104171,8387.376888670808,8774.218837843755,9167.194897491361,9566.382854242831,9650.188438889669,9734.728196120335,9820.008557599082,9906.036011334276,9992.817102172,10080.358432293971,10168.666661719832,10257.748508813822,10347.610750795922,10438.260224257434,10529.703825681116,10621.948511965846,10715.001300955897,10808.869271974845,10903.559566364154,10999.079388026477,11095.436003973717,11192.636744879897,11290.689005638866,11389.600245926884
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
