,Performance Inputs,,,Units,Active,User Override,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biogas - Distributed,,3.0,2013.0,,CAISO_CCGT1,Gas - CCGT
,,,,2021.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.84,0.93,0.85,0.87,,,,,,,,,,,,,,,,,,,,
,,,,2022.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.79,0.88,0.81,0.82,,,,,,,,,,,,,,,,,,,,
,,,,2023.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.76,0.84,0.77,0.78,,,,,,,,,,,,,,,,,,,,
,,,,2024.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.73,0.8,0.73,0.75,,,,,,,,,,,,,,,,,,,,
,,,,2025.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.7,0.78,0.71,0.72,,,,,,,,,,,,,,,,,,,,
,,,,2026.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.68,0.76,0.69,0.7,,,,,,,,,,,,,,,,,,,,
,,,,2027.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.67,0.74,0.67,0.69,,,,,,,,,,,,,,,,,,,,
,,,,2028.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.66,0.73,0.67,0.68,,,,,,,,,,,,,,,,,,,,
,,,,2029.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.65,0.73,0.66,0.67,,,,,,,,,,,,,,,,,,,,
,,,,2030.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.65,0.73,0.66,0.67,,,,,,,,,,,,,,,,,,,,
,Low,,,2013.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.82,0.7,0.78,0.76,,,,,,,,,,,,,,,,,,,,
,,,,2014.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.82,0.7,0.78,0.76,,,,,,,,,,,,,,,,,,,,
,,,,2015.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.82,0.7,0.78,0.76,,,,,,,,,,,,,,,,,,,,
,,,,2016.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.82,0.7,0.78,0.76,,,,,,,,,,,,,,,,,,,,
,,,,2017.0,,,,,,,,,,,0.921442984901062,0.9207312263800819,0.9207312263800819,0.9325842696629213,0.9325842696629213,0.9325842696629213,0.9325842696629213,0.9271899886234357,0.9271899886234357,0.9271899886234357,0.9271899886234357,,,0.78,0.66,0.75,0.73,,,,,,,,,,,,,,,,,,,,
,,,,2018.0,,,,,,,,,,,0.8675706627394545,0.8662807214265777,0.8662807214265777,0.8876404494382023,0.8876404494382023,0.8876404494382023,0.8876404494382023,0.8794084186575655,0.8794084186575655,0.8794084186575655,0.8794084186575655,,,0.75,0.63,0.72,0.7,,,,,,,,,,,,,,,,,,,,
,,,,2019.0,,,,,,,,,,,0.8263665847887923,0.824584889751662,0.824584889751662,0.8539325842696629,0.8539325842696629,0.8539325842696629,0.8539325842696629,0.8430034129692833,0.8430034129692833,0.8430034129692833,0.8430034129692833,,,0.71,0.6,0.69,0.67,,,,,,,,,,,,,,,,,,,,
,,,,2020.0,,,,,,,,,,,0.7864456574301569,0.7842508948176163,0.7842508948176163,0.8202247191011236,0.8202247191011236,0.8202247191011236,0.8202247191011236,0.8145620022753128,0.8145620022753128,0.8145620022753128,0.8145620022753128,,,0.68,0.57,0.66,0.64,,,,,,,,,,,,,,,,,,,,
,,,,2021.0,,,,,,,,,,,0.7590915708553738,0.7565686054277695,0.7565686054277695,0.797752808988764,0.797752808988764,0.797752808988764,0.797752808988764,0.7918088737201364,0.7918088737201364,0.7918088737201364,0.7918088737201364,,,0.65,0.55,0.64,0.62,,,,,,,,,,,,,,,,,,,,
,,,,2022.0,,,,,,,,,,,0.7432216739007156,0.7403849704775256,0.7403849704775256,0.7865168539325842,0.7865168539325842,0.7865168539325842,0.7865168539325842,0.7724687144482367,0.7724687144482367,0.7724687144482367,0.7724687144482367,,,0.62,0.53,0.62,0.6,,,,,,,,,,,,,,,,,,,,
,,,,2023.0,,,,,,,,,,,0.7174002729150152,0.7143327866583715,0.7143327866583715,0.7640449438202248,0.7640449438202248,0.7640449438202248,0.7640449438202248,0.7554038680318544,0.7554038680318544,0.7554038680318544,0.7554038680318544,,,0.6,0.51,0.6,0.58,,,,,,,,,,,,,,,,,,,,
,,,,2024.0,,,,,,,,,,,0.7027017069143061,0.6993951657569712,0.6993951657569712,0.752808988764045,0.752808988764045,0.752808988764045,0.752808988764045,0.7417519908987485,0.7417519908987485,0.7417519908987485,0.7417519908987485,,,0.58,0.49,0.59,0.57,,,,,,,,,,,,,,,,,,,,
,,,,2025.0,,,,,,,,,,,0.6884397757137772,0.6849222810518689,0.6849222810518689,0.7415730337078652,0.7415730337078652,0.7415730337078652,0.7415730337078652,0.7281001137656428,0.7281001137656428,0.7281001137656428,0.7281001137656428,,,0.57,0.48,0.58,0.56,,,,,,,,,,,,,,,,,,,,
,,,,2026.0,,,,,,,,,,,0.6755622646700556,0.672049241602426,0.672049241602426,0.7303370786516854,0.7303370786516854,0.7303370786516854,0.7303370786516854,0.7167235494880546,0.7167235494880546,0.7167235494880546,0.7167235494880546,,,0.56,0.47,0.57,0.55,,,,,,,,,,,,,,,,,,,,
,,,,2027.0,,,,,,,,,,,0.6637550818117566,0.6604128860712378,0.6604128860712378,0.7191011235955056,0.7191011235955056,0.7191011235955056,0.7191011235955056,0.7053469852104665,0.7053469852104665,0.7053469852104665,0.7053469852104665,,,0.55,0.47,0.56,0.54,,,,,,,,,,,,,,,,,,,,
,,,,2028.0,,,,,,,,,,,0.6520592530736239,0.6488771298186137,0.6488771298186137,0.7078651685393258,0.7078651685393258,0.7078651685393258,0.7078651685393258,0.6962457337883959,0.6962457337883959,0.6962457337883959,0.6962457337883959,,,0.55,0.46,0.56,0.54,,,,,,,,,,,,,,,,,,,,
,,,,2029.0,,,,,,,,,,,0.6507952926127576,0.6477146988753452,0.6477146988753452,0.7078651685393258,0.7078651685393258,0.7078651685393258,0.7078651685393258,0.6871444823663253,0.6871444823663253,0.6871444823663253,0.6871444823663253,,,0.54,0.46,0.55,0.54,,,,,,,,,,,,,,,,,,,,
,,,,2030.0,,,,,,,,,,,0.6392755676801978,0.6363382218714971,0.6363382218714971,0.6966292134831461,0.6966292134831461,0.6966292134831461,0.6966292134831461,0.6791808873720137,0.6791808873720137,0.6791808873720137,0.6791808873720137,,,0.54,0.46,0.55,0.54,,,,,,,,,,,,,,,,,,,,
