Operating Reserve Assumptions,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,2030 Load Following Reserves,,50% High Solar,,,,,,,,,,,,,,,,
,,Use REFLEX for downward reserves,,1.0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Load Following Subhourly Dispatch Fraction,,0.2,,,,,,,,,,,,,,,,
,,Regulation Subhourly Dispatch Fraction,,0.2,,,,,,,,,,,,,,,,
,,Frequency Response - Total (MW),,770.0,,,,,,,,,,,,,,,,
,,Frequency Response - Partial (MW),,385.0,,,,,,,,,,,,,,,,
,,Minimum Gen Commitment (MW),,0.0,,,,,,,,,,,,,,,,
,,Thermal Frequency Response Commit Fraction,,0.08,,,,,,,,,,,,,,,,
,,Regulation Reserve Fraction of Load,,0.01,,,,,,,,,,,,,,,,
,,Spin Reserve Fraction of Load,,0.03,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,REFLEX Surfaces,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Scenario,Facet Number,Slope,Intercept,,% of LF Down Provided by Thermal,Addtl. Subhourly Curtailment,,,,,,,,,,,,
,,8.0,16.0,1751.5925602078896,3457.4234995304837,4268.544775297248,3802.639931612296,1751.5925602078896,4268.544775297248,167.79681433929053,-336358.98833346256,,1655.708126594239,3210.21361444424,3683.6747893951274,3526.32462747065,1655.708126594239,3683.6747893951274,135.19777752005922,-270767.8135763251
,,8.0,17.0,2274.769350254504,4244.47244022064,4719.433402890078,4578.5422008507785,2274.769350254504,4719.433402890078,162.97760350903823,-326125.10172045755,,1950.2737190526375,3800.516546458577,4359.450758803206,4237.087964484042,1950.2737190526375,4359.450758803206,160.6118026500379,-321682.50862077373
,,8.0,18.0,1302.071460715079,2558.154292168328,4887.27577607049,3154.9544468907516,1302.071460715079,4887.27577607049,239.01362102369407,-480310.3749020285,,1776.368027352515,3447.1830477869366,5126.12495857173,4003.2830947420907,1776.368027352515,5126.12495857173,223.31712874794766,-448207.646399762
,,8.0,19.0,984.7562105661035,1280.0380820824791,1990.3068012047215,1311.6100578312112,984.7562105661035,1990.3068012047215,67.03670604257454,-134094.2064652216,,1314.8046985623228,2264.844479938412,3326.5674817844074,2430.374209576366,1314.8046985623228,3326.5674817844074,134.1175188814723,-268931.99584760435
,,8.0,20.0,982.0811292898235,1467.042180887856,1467.1037716520061,1467.2649108594476,982.0811292898235,1467.1037716520061,32.33484282414551,-64172.62716136338,,983.0525489762931,1467.8567582196306,1469.6370148111175,1474.284862342005,983.0525489762931,1469.6370148111175,32.43896438898829,-64381.46069483511
,,8.0,21.0,1040.0502845248664,1637.0679770884215,1637.1231712671229,1637.2675773200795,1040.0502845248664,1637.1231712671229,39.80485911615043,-79166.74083451826,,1040.96760942974,1637.79799235291,1639.3937161057781,1643.5615767092402,1040.96760942974,1639.3937161057781,39.895073778402555,-79347.60605405142
,,8.0,22.0,982.0811292898235,1543.3576388270067,1543.416184189157,1543.5693568676656,982.0811292898235,1543.416184189157,37.42233699328891,-74423.92791218733,,983.0525489762931,1544.1319579208634,1545.8243742820234,1550.2438182919036,983.0525489762931,1545.8243742820234,37.51812168704869,-74615.96265042681
,,8.0,23.0,982.0811292898235,1314.2337922869615,1314.3025439678313,1314.4824148402115,982.0811292898235,1314.3025439678313,22.148094311867187,-43646.32890912255,,983.0525489762931,1315.1430199547935,1317.1297034034667,1322.3137130104776,983.0525489762931,1317.1297034034667,22.271810295144906,-43894.64519574069
,,8.0,24.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,9.0,1.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,9.0,2.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,9.0,3.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,9.0,4.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,9.0,5.0,984.6840369811539,1012.8992168490898,1063.6006747594088,1025.3600946881666,984.6840369811539,1063.6006747594088,5.261109185216992,-9616.450971231086,,1314.2081041508302,2113.717705647084,2543.3358877009896,2238.5849137093596,1314.2081041508302,2543.3358877009896,81.94185223667729,-163798.62415275394
,,9.0,6.0,986.5177511329006,1436.0645842880024,2743.4164341119035,1873.6262202140456,986.5177511329006,2743.4164341119035,117.12657886526686,-235023.53866237984,,1327.50750704514,2642.5309965404244,3858.6514932924033,3112.1607261133217,1327.50750704514,3858.6514932924033,168.74293241648425,-338689.5013121706
,,9.0,7.0,1082.5944467702695,2788.405309558178,5097.228167654998,3867.3276015225706,1082.5944467702695,5097.228167654998,267.6422480589819,-538216.5353920782,,1550.3549064976999,3567.555595281131,5133.649943378151,4371.420582147646,1550.3549064976999,5133.649943378151,238.88633579203005,-479805.6117144429
,,9.0,8.0,2253.4940245849957,4250.191315480168,4638.1925106432645,4491.90232980306,2253.4940245849957,4638.1925106432645,158.97989907055126,-318091.00260257575,,2027.878016856156,3815.3665305737163,4241.828360086822,4122.221792388037,2027.878016856156,4241.828360086822,147.59668954871103,-295379.4514237966
,,9.0,9.0,1632.652052188744,3017.6802908274776,4073.823881480971,3264.8648214037416,1632.652052188744,4073.823881480971,162.74478861948177,-326298.097016067,,1625.9175667868813,3017.5909462362124,3388.4806870598336,3173.5987293065054,1625.9175667868813,3388.4806870598336,117.50420801819682,-235145.0615898797
,,9.0,10.0,1081.3661721839233,2122.771482950514,3994.9350803381935,3161.361519009968,1081.3661721839233,3994.9350803381935,194.23792721028465,-390308.05715653964,,1457.6159142891586,2550.8616390474513,2810.1900068569807,2661.8233741419167,1457.6159142891586,2810.1900068569807,90.17160617118815,-180238.17052065497
,,9.0,11.0,1393.1351920702666,2284.1924447264137,4346.553186267022,5096.680549760539,1393.1351920702666,4346.553186267022,196.89453294645037,-395349.34869502723,,1237.2263070162048,2029.540987431772,2567.405824058307,2172.5210328910875,1237.2263070162048,2567.405824058307,88.6786344694735,-177450.22214897288
,,9.0,12.0,1951.1873625891576,2585.93573052071,4346.596894947484,5849.728851571624,1951.1873625891576,4346.596894947484,159.6939688238884,-319832.15981754597,,1053.0660914319421,1742.1272879987266,2567.479821055583,2021.0293803861384,1053.0660914319421,2567.479821055583,100.96091530824275,-202383.1782546772
,,9.0,13.0,1586.7032772346274,2468.888644269926,4346.808978438036,5849.88644033129,1586.7032772346274,4346.808978438036,184.00704674689393,-369187.49591775663,,1157.7563312299171,1842.9014358025674,2567.838849965089,2021.4854647625841,1157.7563312299171,2567.838849965089,94.00550124901146,-188263.32868552816
,,9.0,14.0,1298.2482794375296,2150.3298436187506,4344.537936012969,4299.187382125624,1298.2482794375296,4344.537936012969,203.0859771050293,-407919.9955871965,,1283.7638962409508,2213.918298432238,2563.9925783465783,2346.323403778624,1283.7638962409508,2563.9925783465783,85.34857880704185,-170693.62239994836
,,9.0,15.0,1081.656188581731,2152.528756221102,3950.7424927061147,3049.8945872461527,1081.656188581731,3950.7424927061147,191.2724202749589,-384332.27066546044,,1454.4389984264624,2584.6000625347237,2911.7537926012355,2740.64169253565,1454.4389984264624,2911.7537926012355,97.15431961165154,-194311.51501905138
,,9.0,16.0,1381.363598340225,2679.194707427614,3992.1638276391723,3053.564369348518,1381.363598340225,3992.1638276391723,174.0533486199298,-349336.13387081836,,1572.8053938297796,2901.6254281954375,3231.339575121825,3024.4952157187654,1572.8053938297796,3231.339575121825,110.56894541946969,-221223.61962640163
,,9.0,17.0,2235.918561760727,4016.359594035324,4479.86011450526,4175.835053183594,2235.918561760727,4479.86011450526,149.5961035163022,-299200.2300235882,,1884.5340512534408,3563.985473671439,3992.478157387071,3820.8576490360447,1884.5340512534408,3992.478157387071,140.52960707557534,-281282.6242060309
,,9.0,18.0,1434.4906184829852,3367.547147634042,5170.952390530038,4130.239653347568,1434.4906184829852,5170.952390530038,249.09745146980353,-500496.8740931711,,1869.4087327583572,3878.8340032994465,5146.5527574930065,4508.321223061681,1869.4087327583572,5146.5527574930065,218.47626831564327,-438360.2719232628
,,9.0,19.0,984.923663533644,1403.3849872714486,3459.9832493989816,1616.1414464025534,984.923663533644,3459.9832493989816,165.0039723910225,-331498.0807043767,,1316.159649727948,2474.25551774673,4333.873023978912,2825.021102371164,1316.159649727948,4333.873023978912,201.18089161673095,-404063.3369579849
,,9.0,20.0,982.0811292898235,1337.8353234223273,1398.7313102184532,1338.0795606882682,982.0811292898235,1398.7313102184532,27.77667872857532,-54987.926508789446,,983.0525489762931,1338.7285216739685,2700.6462145335618,1345.773549830398,983.0525489762931,2700.6462145335618,114.50624437048457,-229747.0298575501
,,9.0,21.0,982.0811292898235,1540.5099697571989,1540.5686233377176,1540.7220791098282,982.0811292898235,1540.5686233377176,37.232499603192935,-74041.40557114394,,983.0525489762931,1541.2857194784397,1542.9812577345397,1547.4088217881897,983.0525489762931,1542.9812577345397,37.3285805838831,-74234.03732754817
,,9.0,22.0,982.0811292898235,1517.1412457944525,1517.2008027885063,1517.3566218348042,982.0811292898235,1517.2008027885063,35.67464489991219,-70902.32834403323,,983.0525489762931,1517.928938335912,1519.6505369621923,1524.1458770463314,983.0525489762931,1519.6505369621923,35.773199199059945,-71099.9438371295
,,9.0,23.0,982.0811292898235,1355.9108778025009,1355.9775163454935,1356.1518597407644,982.0811292898235,1355.9775163454935,24.92642580371134,-49244.66686518853,,983.0525489762931,1356.7921766762936,1358.7179631335873,1363.7438921475452,983.0525489762931,1358.7179631335873,25.044360943819612,-49481.33475282022
,,9.0,24.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,10.0,1.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,10.0,2.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,10.0,3.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,10.0,4.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,10.0,5.0,984.6893682073903,1024.3526891284666,1129.6635548497045,1045.739884139761,984.6893682073903,1129.6635548497045,9.664945776154278,-18490.17637074348,,1314.2524435650098,2142.547435316868,2632.8523839100408,2281.1081778647613,1314.2524435650098,2632.8523839100408,87.90666268966874,-175817.6728761175
,,10.0,6.0,989.9376208151446,1751.0514016901866,3905.2093117932363,2525.573557452283,989.9376208151446,3905.2093117932363,194.3514460652061,-390628.2262005751,,1346.4796559044332,2899.2203701610238,4589.422812074599,3588.208037194078,1346.4796559044332,4589.422812074599,216.1962104113444,-434288.8843229545
,,10.0,7.0,1082.9111385001368,2860.89774170145,5109.596981287718,3985.5129720499763,1082.9111385001368,5109.596981287718,268.4457228525054,-539835.2204092983,,1550.8094274788596,3606.6422241651558,5126.072105061005,4422.199355756475,1550.8094274788596,5126.072105061005,238.35084517214298,-478726.14359438926
,,10.0,8.0,2082.0362567469724,4339.3373897890815,4866.706193749812,4700.786633980094,2082.0362567469724,4866.706193749812,185.64466246685598,-371991.9586139678,,2080.811940803317,4087.0536269442473,4541.7269206675965,4389.115600726685,2080.811940803317,4541.7269206675965,164.06099865761863,-328502.10035429825
,,10.0,9.0,2274.0744253329044,4116.536144113843,4487.81810901886,4108.979890195563,2274.0744253329044,4487.81810901886,147.58291224573037,-295105.49374981376,,1945.176289314196,3696.054646727124,3951.2463634004275,3815.5741576055543,1945.176289314196,3951.2463634004275,133.7380049390821,-267536.9036629362
,,10.0,10.0,1902.5151518916384,3517.0831689279667,4288.683601923807,3576.6248255803353,1902.5151518916384,4288.683601923807,159.07789666881126,-318639.44663576304,,1857.3384805132212,3389.088729452229,3645.21682802851,3473.9584232872226,1857.3384805132212,3645.21682802851,119.1918898343526,-238314.31953570724
,,10.0,11.0,1686.5124077992784,3136.139378882182,4203.167561864005,3350.857872094748,1686.5124077992784,4203.167561864005,167.77701027098178,-336384.163288229,,1874.8747040832702,3244.8305347920723,3492.09160759412,3321.4610880024993,1874.8747040832702,3492.09160759412,107.81446023405665,-215371.26266754087
,,10.0,12.0,1602.3134545577766,2879.0863098771247,4169.589402442801,3267.1614613067327,1602.3134545577766,4169.589402442801,171.15172985900162,-343268.4222113305,,1884.997305742918,3142.303452557333,3390.715362826768,3215.5457426583794,1884.997305742918,3390.715362826768,100.38120380559,-200383.12836252095
,,10.0,13.0,1611.617277580655,2848.984637742193,4179.933529926172,3272.824660099227,1611.617277580655,4179.933529926172,171.22108348970113,-343398.86595416715,,1899.6397967898565,3133.3371714381096,3409.2554317240642,3209.717777743093,1899.6397967898565,3409.2554317240642,100.6410423289472,-200892.06049603873
,,10.0,14.0,1696.7584272864683,2968.3570874211664,4212.944482438198,3308.6174466962593,1696.7584272864683,4212.944482438198,167.7457370101153,-336310.90164809587,,1956.9910354952717,3196.597740987462,3484.2775669768225,3272.3772776377714,1956.9910354952717,3484.2775669768225,101.81910209877006,-203208.4996935264
,,10.0,15.0,1869.8489084486969,3235.8507422000052,4281.800321464804,3440.3074625773024,1869.8489084486969,4281.800321464804,160.79676086774052,-322135.62424004846,,2016.3571206123142,3311.2611215476004,3613.910302400242,3402.28973579514,2016.3571206123142,3613.910302400242,106.50354545252851,-212588.28696623264
,,10.0,16.0,2291.940327160536,3847.71889693975,4484.19631893598,3909.3065486420405,2291.940327160536,4484.19631893598,146.1503994516963,-292201.1145680075,,2129.0492970423743,3582.147130006158,3917.6190575834457,3712.437875189981,2129.0492970423743,3917.6190575834457,119.23798403607142,-238135.48853564155
,,10.0,17.0,2606.3941139674007,4472.734612631011,4835.038123051109,4640.702824345355,2606.3941139674007,4835.038123051109,148.57626727224726,-296774.78443961084,,2347.1259423525516,4041.2504593069193,4440.537595843255,4282.762355759353,2347.1259423525516,4440.537595843255,139.56077689938022,-278867.8395098986
,,10.0,18.0,1913.14103345719,3758.28258082745,5344.028579173812,4507.247288755166,1913.14103345719,5344.028579173812,228.7258363811082,-458969.41927447583,,2249.931706660518,4160.332771493553,5273.607135537135,4758.209979581943,2249.931706660518,5273.607135537135,201.5783619251078,-403930.4675724317
,,10.0,19.0,1489.7869861017668,2085.096300958048,3612.990201140034,2540.3474608624224,1489.7869861017668,3612.990201140034,141.54688100255115,-283727.17823403876,,1745.8977804577778,3050.079949726261,4467.623870798652,3577.7809960216186,1745.8977804577778,4467.623870798652,181.44840602272495,-363872.640355333
,,10.0,20.0,1413.2286195406218,1789.1377523696037,1840.4370724704263,1796.3397875874123,1413.2286195406218,1840.4370724704263,28.480563528653633,-55975.10689069644,,1659.7630390028414,2576.4084887563677,2985.8168377160428,2680.336305243402,1659.7630390028414,2985.8168377160428,88.40358658088009,-176473.46392147054
,,10.0,21.0,1540.6010671442846,1801.7776088123064,1801.8277575586233,1801.9589645029596,1540.6010671442846,1801.8277575586233,17.415112694289245,-33550.85101184855,,1541.2204961094053,1802.4409154710836,1803.8910018113977,1807.679630477696,1541.2204961094053,1803.8910018113977,17.511367046799492,-33744.18410319157
,,10.0,22.0,1436.329405506807,1785.563309891812,1785.6139140147704,1785.7463122647039,1436.329405506807,1785.6139140147704,23.285633900530897,-45484.222904062946,,1436.9937824030937,1786.2326376423227,1787.6958713468405,1791.5187491227634,1436.9937824030937,1787.6958713468405,23.38013926291645,-45673.98683237356
,,10.0,23.0,1066.8299904484809,1655.9228519599535,1655.9774177006552,1656.120179750966,1066.8299904484809,1655.9774177006552,39.27649515014496,-78075.30773709362,,1067.7243080785966,1656.6445586757684,1658.222146288585,1662.3428005287517,1067.7243080785966,1658.222146288585,39.366522547332565,-78255.81862479652
,,10.0,24.0,982.0811292898235,1330.8858700537696,1330.953761556022,1331.1313824127074,982.0811292898235,1330.953761556022,23.25817548441324,-45883.14247180286,,983.0525489762931,1331.7837291601163,1333.7456256376308,1338.8653008930237,983.0525489762931,1333.7456256376308,23.37953844408918,-46126.71741586341
,,11.0,1.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,11.0,2.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,11.0,3.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,11.0,4.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,11.0,5.0,984.6877832025194,1015.1049335599536,1086.7229085773233,1033.5582280221363,984.6877832025194,1086.7229085773233,6.802341691653592,-12722.03072547947,,1314.2392657695461,2119.620102152424,2577.2492517176547,2256.5873973686585,1314.2392657695461,2577.2492517176547,84.2006657298739,-168350.10217992638
,,11.0,6.0,989.6840045476629,1399.3841172529826,3090.7136091630564,2052.116719367835,989.6840045476629,3090.7136091630564,140.0686403076929,-281248.62621545355,,1345.2318417622525,2609.4529028246843,4083.8954018893764,3248.990937883203,1345.2318417622525,4083.8954018893764,182.57757067514157,-366548.573068648
,,11.0,7.0,1085.921233037568,2513.5890128565607,4962.779733201251,3622.1283961334984,1085.921233037568,4962.779733201251,258.4572333442455,-519705.40395561705,,1555.0954637560264,3410.4285333699677,5127.847364984358,4253.173372652895,1555.0954637560264,5127.847364984358,238.1834600818888,-478384.5766012499
,,11.0,8.0,2069.403737521143,4227.93142405397,4892.896287067444,4643.314697837801,2069.403737521143,4892.896287067444,188.23283663642007,-377219.7620848653,,2081.0465953513567,3991.117313757715,4615.935729635572,4371.839319963853,2081.0465953513567,4615.935729635572,168.99260895228102,-338439.0604434949
,,11.0,9.0,2195.047489185861,3868.7721881706434,4404.229533229202,3966.7703516309984,2195.047489185861,4404.229533229202,147.27880293622275,-294571.74042730295,,1846.6478929482196,3442.700009417251,3890.819320261555,3645.18440936363,1846.6478929482196,3890.819320261555,136.27809515422237,-272753.7138428099
,,11.0,10.0,1570.37733591695,2932.5881234461262,4088.77387721147,3218.096174052752,1570.37733591695,4088.77387721147,167.893102752968,-336734.22471131355,,1611.856226154501,3003.057195862716,3403.0287750477382,3153.2865792075186,1611.856226154501,3403.0287750477382,119.41150325954915,-239002.32284183704
,,11.0,11.0,1232.901447795676,2532.6172442892866,3996.404885094342,3033.0999135628026,1232.901447795676,3996.404885094342,184.23356248657774,-369997.72696265846,,1541.0162567786817,2852.277840664008,3217.268201626073,2995.2910616101763,1541.0162567786817,3217.268201626073,111.75012965649275,-223635.4950010542
,,11.0,12.0,1088.6215079392703,2315.4989621416,3975.3358783118047,3057.3064934678023,1088.6215079392703,3975.3358783118047,192.44762469150228,-386693.34224543785,,1480.2843173900683,2729.8581885212316,3059.2654751740274,2845.532316205366,1480.2843173900683,3059.2654751740274,105.26541051893062,-210629.5178782551
,,11.0,13.0,1094.3082523224102,2371.785136268267,3982.872771371222,3034.328562000784,1094.3082523224102,3982.872771371222,192.57096793658744,-386936.1921399013,,1486.7419894291374,2770.420299136318,3141.803205307261,2887.6146756053386,1486.7419894291374,3141.803205307261,110.33741439187492,-220843.1480101988
,,11.0,14.0,1191.1848004241522,2563.2212463985256,4036.112082599221,3049.8388961235423,1191.1848004241522,4036.112082599221,189.66181881167125,-380977.3801050934,,1542.3243125268853,2884.1718971689384,3281.1686770349106,2995.2515144661174,1542.3243125268853,3281.1686770349106,115.92295763386835,-232042.43531971783
,,11.0,15.0,1413.683962504203,2867.127717806324,4119.011998382514,3189.410936505024,1413.683962504203,4119.011998382514,180.35520239188745,-362002.048857149,,1611.685984877319,3023.025220301362,3428.2839419043094,3153.5171338044825,1611.685984877319,3428.2839419043094,121.10653046846602,-242417.97290908173
,,11.0,16.0,1903.7362749640906,3507.4383448724707,4346.502143242926,3693.0742491317196,1903.7362749640906,4346.502143242926,162.8510578852557,-326241.14536382613,,1744.5326641719782,3311.6290703350596,3764.0340562333386,3500.8234024472554,1744.5326641719782,3764.0340562333386,134.633426137424,-269541.8210027374
,,11.0,17.0,2329.5848762554747,4329.1406087634605,4757.497991151,4534.106677748201,2329.5848762554747,4757.497991151,161.86087432636833,-323820.07689137675,,2033.0707252965326,3878.129202478639,4371.237145766036,4166.066034426726,2033.0707252965326,4371.237145766036,155.87776136463353,-312060.61842444004
,,11.0,18.0,1562.4625668524993,3578.436890825712,5255.841108430964,4328.883299887526,1562.4625668524993,5255.841108430964,246.22523610523095,-494581.3881851879,,1959.108188986643,4025.949695897593,5229.757067000881,4637.826767682043,1959.108188986643,5229.757067000881,218.04325853428253,-437398.05775759264
,,11.0,19.0,1041.7131509568121,1859.917315128477,3780.8957171581615,2258.7619160366585,1041.7131509568121,3780.8957171581615,182.61217108008995,-366921.81157542445,,1379.0179861387653,2891.5413933334244,4555.727762229246,3365.1608243022088,1379.0179861387653,4555.727762229246,211.78065173936537,-425358.9952686825
,,11.0,20.0,1001.8723094417549,1568.815996548796,1641.4090974779426,1576.9315386682295,1001.8723094417549,1641.4090974779426,42.635785869079186,-84909.2362167528,,1327.1599727786045,2428.596992695411,2883.770644770075,2538.2928818089003,1327.1599727786045,2883.770644770075,103.77404479943135,-207777.54029807556
,,11.0,21.0,1177.6769627474594,1658.594332233568,1658.6488100887,1658.7913422285822,1177.6769627474594,1658.6488100887,32.06478982274937,-63432.874530092515,,1178.487165024589,1659.3148770092316,1660.88992823608,1665.003980098517,1178.487165024589,1660.88992823608,32.1601842140994,-63624.28402638571
,,11.0,22.0,1155.4674271689992,1664.839362800978,1664.8936363092123,1665.0356338729669,1155.4674271689992,1664.8936363092123,33.961747276014215,-67277.45333399964,,1156.2931915349839,1665.55720588589,1667.1263595571581,1671.2250592778203,1156.2931915349839,1667.1263595571581,34.05554453481162,-67465.62904611042
,,11.0,23.0,982.0811292898235,1527.1024888842444,1527.1616574049385,1527.3164602307015,982.0811292898235,1527.1616574049385,36.338701874341005,-72240.4031475073,,983.0525489762931,1527.8850459714893,1529.5954387860832,1534.0616370873242,983.0525489762931,1529.5954387860832,36.436192653986005,-72435.87564880551
,,11.0,24.0,982.0811292898235,1190.9954421413975,1191.0713074761425,1191.2697852865942,982.0811292898235,1191.0713074761425,13.932678545754598,-27092.266140405693,,983.0525489762931,1191.9986767393784,1194.1902436380556,1199.905512125088,983.0525489762931,1194.1902436380556,14.075846310784163,-27379.777767253796
,,12.0,1.0,982.0811292898235,1392.5955545413672,1392.6604377305052,1392.830189457266,982.0811292898235,1392.6604377305052,27.37195389604545,-54172.40597124176,,983.0525489762931,1393.453652144636,1395.3288405702483,1400.2233655224315,983.0525489762931,1395.3288405702483,27.485086106263683,-54399.395955145024
,,12.0,2.0,982.0811292898235,1075.8797165984145,1075.963698680968,1076.1834057088365,982.0811292898235,1075.963698680968,6.258837959409638,-11629.477358920596,,983.0525489762931,1076.9901887829483,1079.415285877785,1085.7348937077004,983.0525489762931,1079.415285877785,6.424182460099458,-11961.675108124116
,,12.0,3.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,12.0,4.0,982.0811292898235,982.0899081455257,982.1819098174389,982.4225902413241,982.0811292898235,982.1819098174389,0.006718701841024691,968.5429450801587,,983.0525489762931,983.3063051908764,985.9618565035986,992.8764689063157,983.0525489762931,985.9618565035986,0.1939538351536991,592.2355711415894
,,12.0,5.0,984.6891895662633,1031.699065579843,1170.9872037496891,1059.5417780114844,984.6891895662633,1170.9872037496891,12.419867612228389,-24041.34404907394,,1314.2509585286487,2159.1209291084438,2680.5642612415822,2306.5035764224526,1314.2509585286487,2680.5642612415822,91.08755351419558,-182227.16937257544
,,12.0,6.0,993.0096143555609,1868.0315816827083,4066.1437563583836,2714.388456207021,993.0096143555609,4066.1437563583836,204.87560946685483,-411831.34346135694,,1360.2837046945513,2985.865776132034,4684.378182552511,3715.1040626012027,1360.2837046945513,4684.378182552511,221.60629852386398,-445176.40782089136
,,12.0,7.0,1132.660684618783,3159.3179587913087,5124.424249281756,4210.474463041952,1132.660684618783,5124.424249281756,266.11757097753156,-535094.2448351074,,1615.1812221054852,3756.197659734669,5106.249863235303,4503.3153903609555,1615.1812221054852,5106.249863235303,232.7379094086545,-467351.70623633335
,,12.0,8.0,2242.9257559693847,4227.151515169607,4647.3855458961025,4388.438189535286,2242.9257559693847,4647.3855458961025,160.29731932844786,-320756.172690853,,2037.1677959675883,3773.528394350351,4255.352937107467,4008.1156269275125,2037.1677959675883,4255.352937107467,147.87900940932528,-295939.0361638228
,,12.0,9.0,1779.2631505252289,3147.2375453172294,4179.809125418731,3317.369287825747,1779.2631505252289,4179.809125418731,160.0363983262335,-320694.07947683526,,1663.3320995589459,3113.5032796757664,3532.450505032148,3233.1384408824188,1663.3320995589459,3532.450505032148,124.60789369821347,-249421.5737023412
,,12.0,10.0,1169.6046143547494,2387.5245181497635,4053.831432367146,3276.4750588047687,1169.6046143547494,4053.831432367146,192.2817878674931,-386278.19793864386,,1541.6504699475183,2790.4908175426085,3104.5618239756463,2852.761439573322,1541.6504699475183,3104.5618239756463,104.19409026854187,-208409.44142116435
