,,,,GENERATORS,,,,,,,,,,,,,,,,,,,,RENEWABLES,,,,,,,RENEWABLES - OUTUPT TABLE,,,,,,,,,,,,,,,,,,,,STORAGE,,,,,STORAGE - OUTPUT TABLE,,,,,,,,,,,,,,,,,,,,ANNUAL LOAD,,,,,,,,,,,DR 1-in-2 Load Impact (MW @ Transmission Level),,,
,,Index,Hydro/PS,Name,Area,RESOLVE Plant Type,Resource Begin Date,Resource End Date,Capacity,Must Run,Minimum Capacity,Heat Rate at Maximum,Heat Rate at Minimum,Ramp Rate Up,Ramp Rate down,Variable O&M,Forced Outage,Start Up Costs,Min Up Time,Min Down Time,Hourly Shaping Factor,Recharge Capacity,,BA,Tech,Vintage,Label,Capacity,,Index,Name,Area,Plant Type,Resource Begin Date,Resource End Date,Capacity,Must Run,Minimum Capacity,Heat Rate at Maximum,Heat Rate at Minimum,Ramp Rate Up,Ramp Rate down,Variable O&M,Forced Outage,Start Up Costs,Min Up Time,Min Down Time,Hourly Shaping Factor,Recharge Capacity,,Tech,Vintage,Capacity,,Index # of Relevant Entry,Name,Area,Plant Type,Resource Begin Date,Resource End Date,Capacity,Must Run,Minimum Capacity,Heat Rate at Maximum,Heat Rate at Minimum,Ramp Rate Up,Ramp Rate down,Variable O&M,Forced Outage,Start Up Costs,Min Up Time,Min Down Time,Hourly Shaping Factor,Recharge Capacity,,Year,Baseline Consumption,Electric Vehicles,Other Electrification,Behind-the-Meter PV,Other On-Site Self Generation,Energy Efficiency,TOU Effects,Losses,System Load,,Utilities,PG&E,SCE,SDGE
,96.0,196.0,1.0,COLGAT_7_UNIT 1,CAISO,CAISO_Hydro,25204.0,55153.0,176.72,,,,,,,,,,,,,,,CAISO,Geothermal,2030.0,CAISO_Geothermal_2030,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,97.0,197.0,1.0,COLGAT_7_UNIT 2,CAISO,CAISO_Hydro,25204.0,55153.0,175.67,,,,,,,,,,,,,,,IID,Geothermal,2015.0,IID_Geothermal_Pre2016,498.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,98.0,198.0,0.0,ENCINA_7_GT1,CAISO,CAISO_Peaker2,24838.0,43100.0,14.5,0.0,4.3500000000000005,12430.339463601533,15192.349936143042,128.88888888888889,128.88888888888889,5.0,,491.88640000000004,1.0,1.0,,,,IID,Geothermal,2016.0,IID_Geothermal_2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99.0,199.0,0.0,SCHLTE_1_PL1X3,CAISO,CAISO_CCGT2,41213.0,55153.0,332.28,0.0,182.75399999999996,8310.077379187667,9169.23159852303,147.7675659650163,147.7675659650163,5.7,,27827.75549243996,6.0,6.0,,,,IID,Geothermal,2017.0,IID_Geothermal_2017,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100.0,200.0,1.0,COLVIL_7_PL1X2,CAISO,CAISO_Hydro,0.0,55153.0,246.86,,,,,,,,,,,,,,,IID,Geothermal,2018.0,IID_Geothermal_2018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,101.0,215.0,0.0,HARBGN_7_UNITS,CAISO,CAISO_CCGT2,37056.0,55153.0,109.01,0.0,59.95550000000001,7744.460628140705,8508.11932389219,59.851014330913834,59.851014330913834,5.7,,9129.359254606366,6.0,6.0,,,,IID,Geothermal,2019.0,IID_Geothermal_2019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,102.0,218.0,1.0,COVERD_2_QFUNTS,CAISO,CAISO_Hydro,31782.0,55153.0,20.26,,,,,,,,,,,,,,,IID,Geothermal,2020.0,IID_Geothermal_2020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,103.0,225.0,1.0,CRESTA_7_PL1X2,CAISO,CAISO_Hydro,17899.0,55153.0,70.4,,,,,,,,,,,,,,,IID,Geothermal,2021.0,IID_Geothermal_2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,104.0,229.0,0.0,CROKET_7_UNIT,CAISO,CAISO_CHP,35053.0,44185.0,0.89,1.0,232.78,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,IID,Geothermal,2022.0,IID_Geothermal_2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,105.0,232.0,0.0,ANAHM_7_CT,CAISO,CAISO_Peaker2,32874.0,55153.0,42.81,0.0,19.2645,12218.312195912484,13751.859533687337,139.21951219512195,139.21951219512195,5.0,,1452.2518091463414,1.0,1.0,,,,IID,Geothermal,2023.0,IID_Geothermal_2023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,106.0,233.0,0.0,INDIGO_1_UNIT 1,CAISO,CAISO_Peaker2,37153.0,55153.0,44.0,0.0,19.8,12188.46254545455,13386.752323232324,156.44444444444443,156.44444444444443,5.0,,1492.6208000000001,1.0,1.0,,,,IID,Geothermal,2024.0,IID_Geothermal_2024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,107.0,234.0,0.0,CHALK_1_UNIT,CAISO,CAISO_Peaker2,32952.0,55153.0,47.49,0.0,47.015100000000004,12035.35294010889,12100.386808190799,82.74119782214156,82.74119782214156,5.0,,1611.0124921960073,1.0,1.0,,,,IID,Geothermal,2025.0,IID_Geothermal_2025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,108.0,235.0,0.0,BEARMT_1_UNIT,CAISO,CAISO_Peaker2,34792.0,55153.0,47.49,0.0,47.015100000000004,11990.979041591321,12055.56468847608,118.5103074141049,118.1667992766727,5.0,,1611.012802350814,1.0,1.0,,,,IID,Geothermal,2026.0,IID_Geothermal_2026,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,109.0,245.0,1.0,DEADCK_1_UNIT,CAISO,CAISO_Hydro,32902.0,55153.0,2.0,,,,,,,,,,,,,,,IID,Geothermal,2027.0,IID_Geothermal_2027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,110.0,254.0,0.0,DUANE_1_PL1X3,CAISO,CAISO_CCGT2,38435.0,55153.0,147.8,0.0,81.29,7724.490207253885,8486.291285916155,143.58808290155443,143.58808290155443,5.7,,12377.943678756477,6.0,6.0,,,,IID,Geothermal,2028.0,IID_Geothermal_2028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,111.0,260.0,0.0,DEXZEL_1_UNIT,CAISO,CAISO_CHP,32842.0,43830.0,250.0,1.0,13.52,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,IID,Geothermal,2029.0,IID_Geothermal_2029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,112.0,261.0,0.0,DIABLO_7_UNIT 1,CAISO,CAISO_Nuclear,31048.0,45657.0,1150.0,1.0,901.7916666666666,13097.4,13674.686503719448,207.95833333333334,207.76666666666668,6.0,,128515.08750000001,24.0,24.0,,,,IID,Geothermal,2030.0,IID_Geothermal_2030,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,113.0,262.0,0.0,DIABLO_7_UNIT 2,CAISO,CAISO_Nuclear,31413.0,46022.0,1150.0,1.0,901.7916666666666,13097.4,13674.686503719448,211.79166666666669,211.98333333333332,6.0,,128515.08750000001,24.0,24.0,,,,LDWP,Geothermal,2015.0,LDWP_Geothermal_Pre2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,114.0,263.0,0.0,DINUBA_6_UNIT,CAISO,CAISO_ST,37077.0,55153.0,12.0,0.0,3.5999999999999996,13840.758045977012,16706.250957854405,10.0,9.87,5.7,,954.0900000000001,6.0,6.0,,,,LDWP,Geothermal,2016.0,LDWP_Geothermal_2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115.0,264.0,0.0,DISCOV_1_CHEVRN,CAISO,CAISO_CHP,32307.0,43830.0,45.0,1.0,2.05,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Geothermal,2017.0,LDWP_Geothermal_2017,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,116.0,265.0,0.0,DIVSON_6_NSQF,CAISO,CAISO_CHP,32509.0,43830.0,2.535,1.0,43.07,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Geothermal,2018.0,LDWP_Geothermal_2018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,117.0,267.0,1.0,DMDVLY_1_UNITS,CAISO,CAISO_Hydro,36892.0,55153.0,21.0,,,,,,,,,,,,,,,LDWP,Geothermal,2019.0,LDWP_Geothermal_2019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,118.0,268.0,1.0,DONNLS_7_UNIT,CAISO,CAISO_Hydro,20821.0,55153.0,72.0,,,,,,,,,,,,,,,LDWP,Geothermal,2020.0,LDWP_Geothermal_2020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,119.0,270.0,0.0,YUBACT_1_SUNSWT,CAISO,CAISO_CHP,33234.0,43830.0,42.2,1.0,23.98,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,LDWP,Geothermal,2021.0,LDWP_Geothermal_2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,120.0,271.0,0.0,LIVOAK_1_UNIT 1,CAISO,CAISO_Peaker2,33313.0,55153.0,47.49,0.0,47.015100000000004,11343.221356238697,11401.263996200703,82.44195298372514,82.44195298372514,5.0,,1611.012802350814,1.0,1.0,,,,LDWP,Geothermal,2022.0,LDWP_Geothermal_2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,121.0,274.0,0.0,SIERRA_1_UNITS,CAISO,CAISO_Peaker2,32563.0,55153.0,26.215,0.0,25.95285,11343.140862354892,11401.182689247364,85.20961857379768,85.20961857379768,5.0,,889.2962706467661,1.0,1.0,,,,LDWP,Geothermal,2023.0,LDWP_Geothermal_2023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,122.0,275.0,0.0,SIERRA_1_UNITS,CAISO,CAISO_Peaker2,32563.0,55153.0,26.215,0.0,25.95285,11343.140862354892,11401.182689247364,85.20961857379768,85.20961857379768,5.0,,889.2962706467661,1.0,1.0,,,,LDWP,Geothermal,2024.0,LDWP_Geothermal_2024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123.0,276.0,0.0,DOUBLC_1_UNITS,CAISO,CAISO_Peaker2,32581.0,55153.0,26.115,0.0,25.85385,11343.102061482821,11401.143496447292,85.94810126582279,85.75920433996383,5.0,,885.9043868896925,1.0,1.0,,,,LDWP,Geothermal,2025.0,LDWP_Geothermal_2025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,124.0,277.0,0.0,DOUBLC_1_UNITS,CAISO,CAISO_Peaker2,32581.0,55153.0,26.115,0.0,25.85385,11343.102061482821,11401.143496447292,85.94810126582279,85.75920433996383,5.0,,885.9043868896925,1.0,1.0,,,,LDWP,Geothermal,2026.0,LDWP_Geothermal_2026,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,125.0,278.0,1.0,DRUM_7_PL1X2,CAISO,CAISO_Hydro,4750.0,55153.0,26.0,,,,,,,,,,,,,,,LDWP,Geothermal,2027.0,LDWP_Geothermal_2027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,126.0,279.0,1.0,DRUM_7_PL3X4,CAISO,CAISO_Hydro,8037.0,55153.0,28.9,,,,,,,,,,,,,,,LDWP,Geothermal,2028.0,LDWP_Geothermal_2028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127.0,280.0,1.0,DRUM_7_UNIT 5,CAISO,CAISO_Hydro,23743.0,55153.0,50.0,,,,,,,,,,,,,,,LDWP,Geothermal,2029.0,LDWP_Geothermal_2029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,128.0,287.0,0.0,VERNON_6_MALBRG,CAISO,CAISO_CCGT2,38642.0,55153.0,134.0,0.0,81.84307692307694,7699.818181818184,7836.080146553699,113.38461538461539,113.0097902097902,5.7,,12462.1593006993,6.0,6.0,,,,LDWP,Geothermal,2030.0,LDWP_Geothermal_2030,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,129.0,290.0,1.0,DVLCYN_1_UNITS,CAISO,CAISO_Hydro,26299.0,55153.0,236.8,,,,,,,,,,,,,,,BANC,Small_Hydro,2015.0,BANC_Small_Hydro_Pre2016,5.995817404999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130.0,291.0,1.0,EASTWD_7_UNIT,CAISO,CAISO_PS,31778.0,55153.0,200.0,,,,,,,,,,,,,,,BANC,Small_Hydro,2016.0,BANC_Small_Hydro_2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,131.0,294.0,0.0,COLTON_6_AGUAM1,CAISO,CAISO_Peaker2,37799.0,55153.0,43.0,0.0,12.9,10704.130232558138,13616.434108527132,320.0,320.0,5.0,,1458.698,1.0,1.0,,,,BANC,Small_Hydro,2017.0,BANC_Small_Hydro_2017,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,132.0,295.0,0.0,ELCAJN_6_UNITA1,CAISO,CAISO_Peaker1,37405.0,55153.0,45.42,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,1.0,1.0,,,,BANC,Small_Hydro,2018.0,BANC_Small_Hydro_2018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,133.0,296.0,0.0,AGRICO_6_PL3N5,CAISO,CAISO_Peaker2,38959.0,55153.0,22.69,0.0,10.2105,10409.757602468047,11399.461338817886,160.0,160.0,5.0,,769.7174,1.0,1.0,,,,BANC,Small_Hydro,2019.0,BANC_Small_Hydro_2019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,134.0,300.0,1.0,ELECTR_7_PL1X3,CAISO,CAISO_Hydro,17533.0,55153.0,101.5,,,,,,,,,,,,,,,BANC,Small_Hydro,2020.0,BANC_Small_Hydro_2020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,135.0,301.0,1.0,ELKCRK_6_STONYG,CAISO,CAISO_Hydro,31413.0,55153.0,4.9,,,,,,,,,,,,,,,BANC,Small_Hydro,2021.0,BANC_Small_Hydro_2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,136.0,302.0,0.0,KINGCO_1_KINGBR,CAISO,CAISO_CHP,33212.0,43830.0,0.0,1.0,23.71,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Small_Hydro,2022.0,BANC_Small_Hydro_2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,137.0,305.0,0.0,LGHTHP_6_ICEGEN,CAISO,CAISO_CCGT1,32864.0,55153.0,48.0,0.0,47.52,7698.080184049078,7710.293115201088,21.59509202453988,22.085889570552148,5.7,,4019.8988957055217,6.0,6.0,,,,BANC,Small_Hydro,2023.0,BANC_Small_Hydro_2023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,138.0,306.0,0.0,ESCO_6_GLMQF,CAISO,CAISO_CHP,34335.0,43830.0,26.93,1.0,36.41,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,BANC,Small_Hydro,2024.0,BANC_Small_Hydro_2024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,139.0,307.0,0.0,ENCINA_7_EA1,CAISO,CAISO_ST,19725.0,43100.0,106.0,0.0,8.5,10996.828301886793,15690.917647058835,106.0,106.0,5.7,,8447.672,6.0,6.0,,,,BANC,Small_Hydro,2025.0,BANC_Small_Hydro_2025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,140.0,308.0,0.0,ENCINA_7_EA2,CAISO,CAISO_ST,20455.0,43100.0,104.0,0.0,8.82,10954.66335181867,14985.427336730589,103.0,103.0,5.7,,8765.702,6.0,6.0,,,,BANC,Small_Hydro,2026.0,BANC_Small_Hydro_2026,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,141.0,309.0,0.0,ENCINA_7_EA3,CAISO,CAISO_ST,21186.0,43100.0,110.0,0.0,8.82,9803.64540640922,16530.372187568464,109.0,109.0,5.7,,8765.702,6.0,6.0,,,,BANC,Small_Hydro,2027.0,BANC_Small_Hydro_2027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,142.0,310.0,0.0,ENCINA_7_EA4,CAISO,CAISO_ST,26665.0,43100.0,300.0,0.0,24.48,10913.172137065803,14481.180601352746,299.0,299.0,5.7,,24329.29,6.0,6.0,,,,BANC,Small_Hydro,2028.0,BANC_Small_Hydro_2028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,143.0,311.0,0.0,ENCINA_7_EA5,CAISO,CAISO_ST,28491.0,43100.0,330.0,0.0,27.648,10747.465471313628,17096.76691587645,329.0,329.0,5.7,,27477.79,6.0,6.0,,,,BANC,Small_Hydro,2029.0,BANC_Small_Hydro_2029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144.0,312.0,0.0,ELCAJN_6_LM6K,CAISO,CAISO_Peaker2,40345.0,55153.0,48.1,0.0,21.645,10360.210020040082,11700.02226675574,154.22845691382767,154.22845691382767,5.0,,5252.053458917835,1.0,1.0,,,,BANC,Small_Hydro,2030.0,BANC_Small_Hydro_2030,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,145.0,316.0,0.0,STIGCT_2_LODI,CAISO,CAISO_Peaker2,35065.0,55153.0,49.9,0.0,22.45500438574304,10357.34129983928,11575.925416804732,77.96876522827445,77.96876522827445,5.0,,1692.7681665562825,1.0,1.0,,,,CAISO,Small_Hydro,2015.0,CAISO_Small_Hydro_Pre2016,959.4593438450004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146.0,317.0,0.0,KNGCTY_6_UNITA1,CAISO,CAISO_Peaker2,37270.0,55153.0,44.6,0.0,20.07,10354.937399888115,11558.741139916268,71.50300601202406,71.50300601202406,5.0,,1512.975006012024,1.0,1.0,,,,CAISO,Small_Hydro,2016.0,CAISO_Small_Hydro_2016,52.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,147.0,318.0,0.0,CALPIN_1_AGNEW,CAISO,CAISO_CCGT1,33165.0,55153.0,28.0,0.0,27.72,7698.070722891564,7710.28355847633,11.46987951807229,11.436144578313254,5.7,,2344.941301204819,6.0,6.0,,,,CAISO,Small_Hydro,2017.0,CAISO_Small_Hydro_2017,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,148.0,330.0,0.0,ETIWND_2_UNIT1,CAISO,CAISO_CHP,31291.0,43830.0,120.52,1.0,19.71,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,CAISO,Small_Hydro,2018.0,CAISO_Small_Hydro_2018,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149.0,331.0,0.0,RVRVEW_1_UNITA1,CAISO,CAISO_Peaker2,37743.0,55153.0,48.7,0.0,21.915,10354.937399888115,11558.741139916268,78.07615230460922,78.07615230460922,5.0,,1652.0601523046093,1.0,1.0,,,,CAISO,Small_Hydro,2019.0,CAISO_Small_Hydro_2019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,150.0,334.0,0.0,ETIWND_7_UNIT 3,CAISO,CAISO_ST,23132.0,55153.0,320.0,0.0,20.0,9704.999999999998,20730.0,320.0,320.0,5.7,,26476.0,6.0,6.0,,,,CAISO,Small_Hydro,2020.0,CAISO_Small_Hydro_2020,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,151.0,335.0,0.0,ETIWND_7_UNIT 4,CAISO,CAISO_ST,23285.0,55153.0,320.0,0.0,20.0,10130.375,19079.00000000001,320.0,320.0,5.7,,26476.0,6.0,6.0,,,,CAISO,Small_Hydro,2021.0,CAISO_Small_Hydro_2021,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,152.0,336.0,1.0,EXCHEC_7_UNIT 1,CAISO,CAISO_Hydro,24473.0,55153.0,94.5,,,,,,,,,,,,,,,CAISO,Small_Hydro,2022.0,CAISO_Small_Hydro_2022,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,153.0,338.0,0.0,FELLOW_7_QFUNTS,CAISO,CAISO_CHP,38869.0,48000.0,11.0,1.0,0.99,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,CAISO,Small_Hydro,2023.0,CAISO_Small_Hydro_2023,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,154.0,342.0,1.0,FMEADO_6_HELLHL,CAISO,CAISO_Hydro,30436.0,55153.0,0.6,,,,,,,,,,,,,,,CAISO,Small_Hydro,2024.0,CAISO_Small_Hydro_2024,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155.0,344.0,1.0,FORBST_7_UNIT 1,CAISO,CAISO_Hydro,23012.0,55153.0,37.5,,,,,,,,,,,,,,,CAISO,Small_Hydro,2025.0,CAISO_Small_Hydro_2025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,156.0,345.0,1.0,FORKBU_6_UNIT,CAISO,CAISO_Hydro,33679.0,55153.0,14.3,,,,,,,,,,,,,,,CAISO,Small_Hydro,2026.0,CAISO_Small_Hydro_2026,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,157.0,348.0,0.0,FRITO_1_LAY,CAISO,CAISO_CHP,31413.0,43830.0,51.2,1.0,3.52,7606.030358240106,7606.030358240106,0.0,0.0,5.0,,0.0,24.0,24.0,,,,CAISO,Small_Hydro,2027.0,CAISO_Small_Hydro_2027,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158.0,350.0,1.0,FTSWRD_6_TRFORK,CAISO,CAISO_Hydro,40848.0,55153.0,1.63,,,,,,,,,,,,,,,CAISO,Small_Hydro,2028.0,CAISO_Small_Hydro_2028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,159.0,351.0,1.0,FTSWRD_7_QFUNTS,CAISO,CAISO_Hydro,0.0,55153.0,1.6,,,,,,,,,,,,,,,CAISO,Small_Hydro,2029.0,CAISO_Small_Hydro_2029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160.0,352.0,1.0,FULTON_1_QF,CAISO,CAISO_Hydro,30317.0,55153.0,1.0,,,,,,,,,,,,,,,CAISO,Small_Hydro,2030.0,CAISO_Small_Hydro_2030,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,161.0,361.0,1.0,GARNET_2_HYDRO,CAISO,CAISO_Hydro,31513.0,55153.0,1.1,,,,,,,,,,,,,,,IID,Small_Hydro,2015.0,IID_Small_Hydro_Pre2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162.0,369.0,0.0,LECEF_1_UNITS,CAISO,CAISO_CCGT2,41486.0,55153.0,294.0,0.0,147.0,7309.7874999999985,8159.575,137.8125,137.8125,5.7,,24621.8844375,6.0,6.0,,,,IID,Small_Hydro,2016.0,IID_Small_Hydro_2016,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
