load_zone,stage_id,timepoint,load_mw
Zone2,1,2020040517,1460.699784
Zone2,1,2020040518,1472.282763
Zone2,1,2020040519,1479.456626
Zone2,1,2020040520,1483.54491
Zone2,1,2020040521,1475.062554
Zone2,1,2020040522,1441.603027
Zone2,1,2020040523,1399.094099
Zone2,1,2020040524,1365.075847
Zone2,1,2020040601,798.1120891
Zone2,1,2020040602,780.6660648
Zone2,1,2020040603,774.7046225
Zone2,1,2020040604,783.56598
Zone2,1,2020040605,794.9707055
Zone2,1,2020040606,814.0651069
Zone2,1,2020040607,839.6835606
Zone2,1,2020040608,864.8853194
Zone2,1,2020040609,883.6211064
Zone2,1,2020040610,897.118328
Zone2,1,2020040611,896.4179869
Zone2,1,2020040612,886.1671917
Zone2,1,2020040613,871.879574
Zone2,1,2020040614,859.3444223
Zone2,1,2020040615,847.4929247
Zone2,1,2020040616,838.1221914
Zone2,1,2020040617,839.7548297
Zone2,1,2020040618,846.4800063
Zone2,1,2020040619,850.2804677
Zone2,1,2020040620,852.0201822
Zone2,1,2020040621,846.7277099
Zone2,1,2020040622,827.2725067
Zone2,1,2020040623,802.5796202
Zone2,1,2020040624,782.5445514
Zone2,1,2020040701,798.1120891
Zone2,1,2020040702,780.6660648
Zone2,1,2020040703,774.7046225
Zone2,1,2020040704,783.56598
Zone2,1,2020040705,794.9707055
Zone2,1,2020040706,814.0651069
Zone2,1,2020040707,839.6835606
Zone2,1,2020040708,864.8853194
Zone2,1,2020040709,883.6211064
Zone2,1,2020040710,897.118328
Zone2,1,2020040711,896.4179869
Zone2,1,2020040712,886.1671917
Zone2,1,2020040713,871.879574
Zone2,1,2020040714,859.3444223
Zone2,1,2020040715,847.4929247
Zone2,1,2020040716,838.1221914
Zone2,1,2020040717,839.7548297
Zone2,1,2020040718,846.4800063
Zone2,1,2020040719,850.2804677
Zone2,1,2020040720,852.0201822
Zone2,1,2020040721,846.7277099
Zone2,1,2020040722,827.2725067
Zone2,1,2020040723,802.5796202
Zone2,1,2020040724,782.5445514
Zone2,1,2020040801,1394.514532
Zone2,1,2020040802,1362.986
Zone2,1,2020040803,1352.951067
Zone2,1,2020040804,1371.059794
Zone2,1,2020040805,1390.309733
Zone2,1,2020040806,1421.361164
Zone2,1,2020040807,1463.965065
Zone2,1,2020040808,1505.206662
Zone2,1,2020040809,1535.647456
Zone2,1,2020040810,1559.630013
Zone2,1,2020040811,1559.400969
Zone2,1,2020040812,1542.112812
Zone2,1,2020040813,1517.354816
Zone2,1,2020040814,1495.605685
Zone2,1,2020040815,1474.937313
Zone2,1,2020040816,1458.242037
Zone2,1,2020040817,1460.699784
Zone2,1,2020040818,1472.282763
Zone2,1,2020040819,1479.456626
Zone2,1,2020040820,1483.54491
Zone2,1,2020040821,1475.062554
Zone2,1,2020040822,1441.603027
Zone2,1,2020040823,1399.094099
Zone2,1,2020040824,1365.075847
Zone2,1,2020040901,1394.514532
Zone2,1,2020040902,1362.986
Zone2,1,2020040903,1352.951067
Zone2,1,2020040904,1371.059794
Zone2,1,2020040905,1390.309733
Zone2,1,2020040906,1421.361164
Zone2,1,2020040907,1463.965065
Zone2,1,2020040908,1505.206662
Zone2,1,2020040909,1535.647456
Zone2,1,2020040910,1559.630013
Zone2,1,2020040911,1559.400969
Zone2,1,2020040912,1542.112812
Zone2,1,2020040913,1517.354816
Zone2,1,2020040914,1495.605685
Zone2,1,2020040915,1474.937313
Zone2,1,2020040916,1458.242037
Zone2,1,2020040917,1460.699784
Zone2,1,2020040918,1472.282763
Zone2,1,2020040919,1479.456626
Zone2,1,2020040920,1483.54491
Zone2,1,2020040921,1475.062554
Zone2,1,2020040922,1441.603027
Zone2,1,2020040923,1399.094099
Zone2,1,2020040924,1365.075847
Zone2,1,2020041001,798.1120891
Zone2,1,2020041002,780.6660648
Zone2,1,2020041003,774.7046225
Zone2,1,2020041004,783.56598
Zone2,1,2020041005,794.9707055
Zone2,1,2020041006,814.0651069
Zone2,1,2020041007,839.6835606
Zone2,1,2020041008,864.8853194
Zone2,1,2020041009,883.6211064
Zone2,1,2020041010,897.118328
Zone2,1,2020041011,896.4179869
Zone2,1,2020041012,886.1671917
Zone2,1,2020041013,871.879574
Zone2,1,2020041014,859.3444223
Zone2,1,2020041015,847.4929247
Zone2,1,2020041016,838.1221914
Zone2,1,2020041017,839.7548297
Zone2,1,2020041018,846.4800063
Zone2,1,2020041019,850.2804677
Zone2,1,2020041020,852.0201822
Zone2,1,2020041021,846.7277099
Zone2,1,2020041022,827.2725067
Zone2,1,2020041023,802.5796202
Zone2,1,2020041024,782.5445514
Zone2,1,2020041101,798.1120891
Zone2,1,2020041102,780.6660648
Zone2,1,2020041103,774.7046225
Zone2,1,2020041104,783.56598
Zone2,1,2020041105,794.9707055
Zone2,1,2020041106,814.0651069
Zone2,1,2020041107,839.6835606
Zone2,1,2020041108,864.8853194
Zone2,1,2020041109,883.6211064
Zone2,1,2020041110,897.118328
Zone2,1,2020041111,896.4179869
Zone2,1,2020041112,886.1671917
Zone2,1,2020041113,871.879574
Zone2,1,2020041114,859.3444223
Zone2,1,2020041115,847.4929247
Zone2,1,2020041116,838.1221914
Zone2,1,2020041117,839.7548297
Zone2,1,2020041118,846.4800063
Zone2,1,2020041119,850.2804677
Zone2,1,2020041120,852.0201822
Zone2,1,2020041121,846.7277099
Zone2,1,2020041122,827.2725067
Zone2,1,2020041123,802.5796202
Zone2,1,2020041124,782.5445514
Zone2,1,2020041201,1394.514532
Zone2,1,2020041202,1362.986
Zone2,1,2020041203,1352.951067
Zone2,1,2020041204,1371.059794
Zone2,1,2020041205,1390.309733
Zone2,1,2020041206,1421.361164
Zone2,1,2020041207,1463.965065
Zone2,1,2020041208,1505.206662
Zone2,1,2020041209,1535.647456
Zone2,1,2020041210,1559.630013
Zone2,1,2020041211,1559.400969
Zone2,1,2020041212,1542.112812
Zone2,1,2020041213,1517.354816
Zone2,1,2020041214,1495.605685
Zone2,1,2020041215,1474.937313
Zone2,1,2020041216,1458.242037
Zone2,1,2020041217,1460.699784
Zone2,1,2020041218,1472.282763
Zone2,1,2020041219,1479.456626
Zone2,1,2020041220,1483.54491
Zone2,1,2020041221,1475.062554
Zone2,1,2020041222,1441.603027
Zone2,1,2020041223,1399.094099
Zone2,1,2020041224,1365.075847
Zone2,1,2020041301,1394.514532
Zone2,1,2020041302,1362.986
Zone2,1,2020041303,1352.951067
Zone2,1,2020041304,1371.059794
Zone2,1,2020041305,1390.309733
Zone2,1,2020041306,1421.361164
Zone2,1,2020041307,1463.965065
Zone2,1,2020041308,1505.206662
Zone2,1,2020041309,1535.647456
Zone2,1,2020041310,1559.630013
Zone2,1,2020041311,1559.400969
Zone2,1,2020041312,1542.112812
Zone2,1,2020041313,1517.354816
Zone2,1,2020041314,1495.605685
Zone2,1,2020041315,1474.937313
Zone2,1,2020041316,1458.242037
Zone2,1,2020041317,1460.699784
Zone2,1,2020041318,1472.282763
Zone2,1,2020041319,1479.456626
Zone2,1,2020041320,1483.54491
Zone2,1,2020041321,1475.062554
Zone2,1,2020041322,1441.603027
Zone2,1,2020041323,1399.094099
Zone2,1,2020041324,1365.075847
Zone2,1,2020041401,798.1120891
Zone2,1,2020041402,780.6660648
Zone2,1,2020041403,774.7046225
Zone2,1,2020041404,783.56598
Zone2,1,2020041405,794.9707055
Zone2,1,2020041406,814.0651069
Zone2,1,2020041407,839.6835606
Zone2,1,2020041408,864.8853194
Zone2,1,2020041409,883.6211064
Zone2,1,2020041410,897.118328
Zone2,1,2020041411,896.4179869
Zone2,1,2020041412,886.1671917
Zone2,1,2020041413,871.879574
Zone2,1,2020041414,859.3444223
Zone2,1,2020041415,847.4929247
Zone2,1,2020041416,838.1221914
Zone2,1,2020041417,839.7548297
Zone2,1,2020041418,846.4800063
Zone2,1,2020041419,850.2804677
Zone2,1,2020041420,852.0201822
Zone2,1,2020041421,846.7277099
Zone2,1,2020041422,827.2725067
Zone2,1,2020041423,802.5796202
Zone2,1,2020041424,782.5445514
Zone2,1,2020041501,798.1120891
Zone2,1,2020041502,780.6660648
Zone2,1,2020041503,774.7046225
Zone2,1,2020041504,783.56598
Zone2,1,2020041505,794.9707055
Zone2,1,2020041506,814.0651069
Zone2,1,2020041507,839.6835606
Zone2,1,2020041508,864.8853194
Zone2,1,2020041509,883.6211064
Zone2,1,2020041510,897.118328
Zone2,1,2020041511,896.4179869
Zone2,1,2020041512,886.1671917
Zone2,1,2020041513,871.879574
Zone2,1,2020041514,859.3444223
Zone2,1,2020041515,847.4929247
Zone2,1,2020041516,838.1221914
Zone2,1,2020041517,839.7548297
Zone2,1,2020041518,846.4800063
Zone2,1,2020041519,850.2804677
Zone2,1,2020041520,852.0201822
Zone2,1,2020041521,846.7277099
Zone2,1,2020041522,827.2725067
Zone2,1,2020041523,802.5796202
Zone2,1,2020041524,782.5445514
Zone2,1,2020041601,1394.514532
Zone2,1,2020041602,1362.986
Zone2,1,2020041603,1352.951067
Zone2,1,2020041604,1371.059794
Zone2,1,2020041605,1390.309733
Zone2,1,2020041606,1421.361164
Zone2,1,2020041607,1463.965065
Zone2,1,2020041608,1505.206662
Zone2,1,2020041609,1535.647456
Zone2,1,2020041610,1559.630013
Zone2,1,2020041611,1559.400969
Zone2,1,2020041612,1542.112812
Zone2,1,2020041613,1517.354816
Zone2,1,2020041614,1495.605685
Zone2,1,2020041615,1474.937313
Zone2,1,2020041616,1458.242037
Zone2,1,2020041617,1460.699784
Zone2,1,2020041618,1472.282763
Zone2,1,2020041619,1479.456626
Zone2,1,2020041620,1483.54491
Zone2,1,2020041621,1475.062554
Zone2,1,2020041622,1441.603027
Zone2,1,2020041623,1399.094099
Zone2,1,2020041624,1365.075847
Zone2,1,2020041701,1394.514532
Zone2,1,2020041702,1362.986
Zone2,1,2020041703,1352.951067
Zone2,1,2020041704,1371.059794
Zone2,1,2020041705,1390.309733
Zone2,1,2020041706,1421.361164
Zone2,1,2020041707,1463.965065
Zone2,1,2020041708,1505.206662
Zone2,1,2020041709,1535.647456
Zone2,1,2020041710,1559.630013
Zone2,1,2020041711,1559.400969
Zone2,1,2020041712,1542.112812
Zone2,1,2020041713,1517.354816
Zone2,1,2020041714,1495.605685
Zone2,1,2020041715,1474.937313
Zone2,1,2020041716,1458.242037
Zone2,1,2020041717,1460.699784
Zone2,1,2020041718,1472.282763
Zone2,1,2020041719,1479.456626
Zone2,1,2020041720,1483.54491
Zone2,1,2020041721,1475.062554
Zone2,1,2020041722,1441.603027
Zone2,1,2020041723,1399.094099
Zone2,1,2020041724,1365.075847
Zone2,1,2020041801,798.1120891
Zone2,1,2020041802,780.6660648
Zone2,1,2020041803,774.7046225
Zone2,1,2020041804,783.56598
Zone2,1,2020041805,794.9707055
Zone2,1,2020041806,814.0651069
Zone2,1,2020041807,839.6835606
Zone2,1,2020041808,864.8853194
Zone2,1,2020041809,883.6211064
Zone2,1,2020041810,897.118328
Zone2,1,2020041811,896.4179869
Zone2,1,2020041812,886.1671917
Zone2,1,2020041813,871.879574
Zone2,1,2020041814,859.3444223
Zone2,1,2020041815,847.4929247
Zone2,1,2020041816,838.1221914
Zone2,1,2020041817,839.7548297
Zone2,1,2020041818,846.4800063
Zone2,1,2020041819,850.2804677
Zone2,1,2020041820,852.0201822
Zone2,1,2020041821,846.7277099
Zone2,1,2020041822,827.2725067
Zone2,1,2020041823,802.5796202
Zone2,1,2020041824,782.5445514
Zone2,1,2020041901,798.1120891
Zone2,1,2020041902,780.6660648
Zone2,1,2020041903,774.7046225
Zone2,1,2020041904,783.56598
Zone2,1,2020041905,794.9707055
Zone2,1,2020041906,814.0651069
Zone2,1,2020041907,839.6835606
Zone2,1,2020041908,864.8853194
Zone2,1,2020041909,883.6211064
Zone2,1,2020041910,897.118328
Zone2,1,2020041911,896.4179869
Zone2,1,2020041912,886.1671917
Zone2,1,2020041913,871.879574
Zone2,1,2020041914,859.3444223
Zone2,1,2020041915,847.4929247
Zone2,1,2020041916,838.1221914
Zone2,1,2020041917,839.7548297
Zone2,1,2020041918,846.4800063
Zone2,1,2020041919,850.2804677
Zone2,1,2020041920,852.0201822
Zone2,1,2020041921,846.7277099
Zone2,1,2020041922,827.2725067
Zone2,1,2020041923,802.5796202
Zone2,1,2020041924,782.5445514
Zone2,1,2020042001,1394.514532
Zone2,1,2020042002,1362.986
Zone2,1,2020042003,1352.951067
Zone2,1,2020042004,1371.059794
Zone2,1,2020042005,1390.309733
Zone2,1,2020042006,1421.361164
Zone2,1,2020042007,1463.965065
Zone2,1,2020042008,1505.206662
Zone2,1,2020042009,1535.647456
Zone2,1,2020042010,1559.630013
Zone2,1,2020042011,1559.400969
Zone2,1,2020042012,1542.112812
Zone2,1,2020042013,1517.354816
Zone2,1,2020042014,1495.605685
Zone2,1,2020042015,1474.937313
Zone2,1,2020042016,1458.242037
Zone2,1,2020042017,1460.699784
Zone2,1,2020042018,1472.282763
Zone2,1,2020042019,1479.456626
Zone2,1,2020042020,1483.54491
Zone2,1,2020042021,1475.062554
Zone2,1,2020042022,1441.603027
Zone2,1,2020042023,1399.094099
Zone2,1,2020042024,1365.075847
Zone2,1,2020042101,1394.514532
Zone2,1,2020042102,1362.986
Zone2,1,2020042103,1352.951067
Zone2,1,2020042104,1371.059794
Zone2,1,2020042105,1390.309733
Zone2,1,2020042106,1421.361164
Zone2,1,2020042107,1463.965065
Zone2,1,2020042108,1505.206662
Zone2,1,2020042109,1535.647456
Zone2,1,2020042110,1559.630013
Zone2,1,2020042111,1559.400969
Zone2,1,2020042112,1542.112812
Zone2,1,2020042113,1517.354816
Zone2,1,2020042114,1495.605685
Zone2,1,2020042115,1474.937313
Zone2,1,2020042116,1458.242037
Zone2,1,2020042117,1460.699784
Zone2,1,2020042118,1472.282763
Zone2,1,2020042119,1479.456626
Zone2,1,2020042120,1483.54491
Zone2,1,2020042121,1475.062554
Zone2,1,2020042122,1441.603027
Zone2,1,2020042123,1399.094099
Zone2,1,2020042124,1365.075847
Zone2,1,2020042201,798.1120891
Zone2,1,2020042202,780.6660648
Zone2,1,2020042203,774.7046225
Zone2,1,2020042204,783.56598
Zone2,1,2020042205,794.9707055
Zone2,1,2020042206,814.0651069
Zone2,1,2020042207,839.6835606
Zone2,1,2020042208,864.8853194
Zone2,1,2020042209,883.6211064
Zone2,1,2020042210,897.118328
Zone2,1,2020042211,896.4179869
Zone2,1,2020042212,886.1671917
Zone2,1,2020042213,871.879574
Zone2,1,2020042214,859.3444223
Zone2,1,2020042215,847.4929247
Zone2,1,2020042216,838.1221914
Zone2,1,2020042217,839.7548297
Zone2,1,2020042218,846.4800063
Zone2,1,2020042219,850.2804677
Zone2,1,2020042220,852.0201822
Zone2,1,2020042221,846.7277099
Zone2,1,2020042222,827.2725067
Zone2,1,2020042223,802.5796202
Zone2,1,2020042224,782.5445514
Zone2,1,2020042301,798.1120891
Zone2,1,2020042302,780.6660648
Zone2,1,2020042303,774.7046225
Zone2,1,2020042304,783.56598
Zone2,1,2020042305,794.9707055
Zone2,1,2020042306,814.0651069
Zone2,1,2020042307,839.6835606
Zone2,1,2020042308,864.8853194
Zone2,1,2020042309,883.6211064
Zone2,1,2020042310,897.118328
Zone2,1,2020042311,896.4179869
Zone2,1,2020042312,886.1671917
Zone2,1,2020042313,871.879574
Zone2,1,2020042314,859.3444223
Zone2,1,2020042315,847.4929247
Zone2,1,2020042316,838.1221914
Zone2,1,2020042317,839.7548297
Zone2,1,2020042318,846.4800063
Zone2,1,2020042319,850.2804677
Zone2,1,2020042320,852.0201822
Zone2,1,2020042321,846.7277099
Zone2,1,2020042322,827.2725067
Zone2,1,2020042323,802.5796202
Zone2,1,2020042324,782.5445514
Zone2,1,2020042401,1394.514532
Zone2,1,2020042402,1362.986
Zone2,1,2020042403,1352.951067
Zone2,1,2020042404,1371.059794
Zone2,1,2020042405,1390.309733
Zone2,1,2020042406,1421.361164
Zone2,1,2020042407,1463.965065
Zone2,1,2020042408,1505.206662
Zone2,1,2020042409,1535.647456
Zone2,1,2020042410,1559.630013
Zone2,1,2020042411,1559.400969
Zone2,1,2020042412,1542.112812
Zone2,1,2020042413,1517.354816
Zone2,1,2020042414,1495.605685
Zone2,1,2020042415,1474.937313
Zone2,1,2020042416,1458.242037
Zone2,1,2020042417,1460.699784
Zone2,1,2020042418,1472.282763
Zone2,1,2020042419,1479.456626
Zone2,1,2020042420,1483.54491
Zone2,1,2020042421,1475.062554
Zone2,1,2020042422,1441.603027
Zone2,1,2020042423,1399.094099
Zone2,1,2020042424,1365.075847
Zone2,1,2020042501,1394.514532
Zone2,1,2020042502,1362.986
Zone2,1,2020042503,1352.951067
Zone2,1,2020042504,1371.059794
Zone2,1,2020042505,1390.309733
Zone2,1,2020042506,1421.361164
Zone2,1,2020042507,1463.965065
Zone2,1,2020042508,1505.206662
Zone2,1,2020042509,1535.647456
Zone2,1,2020042510,1559.630013
Zone2,1,2020042511,1559.400969
Zone2,1,2020042512,1542.112812
Zone2,1,2020042513,1517.354816
Zone2,1,2020042514,1495.605685
Zone2,1,2020042515,1474.937313
Zone2,1,2020042516,1458.242037
Zone2,1,2020042517,1460.699784
Zone2,1,2020042518,1472.282763
Zone2,1,2020042519,1479.456626
Zone2,1,2020042520,1483.54491
Zone2,1,2020042521,1475.062554
Zone2,1,2020042522,1441.603027
Zone2,1,2020042523,1399.094099
Zone2,1,2020042524,1365.075847
Zone2,1,2020042601,798.1120891
Zone2,1,2020042602,780.6660648
Zone2,1,2020042603,774.7046225
Zone2,1,2020042604,783.56598
Zone2,1,2020042605,794.9707055
Zone2,1,2020042606,814.0651069
Zone2,1,2020042607,839.6835606
Zone2,1,2020042608,864.8853194
Zone2,1,2020042609,883.6211064
Zone2,1,2020042610,897.118328
Zone2,1,2020042611,896.4179869
Zone2,1,2020042612,886.1671917
Zone2,1,2020042613,871.879574
Zone2,1,2020042614,859.3444223
Zone2,1,2020042615,847.4929247
Zone2,1,2020042616,838.1221914
Zone2,1,2020042617,839.7548297
Zone2,1,2020042618,846.4800063
Zone2,1,2020042619,850.2804677
Zone2,1,2020042620,852.0201822
Zone2,1,2020042621,846.7277099
Zone2,1,2020042622,827.2725067
Zone2,1,2020042623,802.5796202
Zone2,1,2020042624,782.5445514
Zone2,1,2020042701,798.1120891
Zone2,1,2020042702,780.6660648
Zone2,1,2020042703,774.7046225
Zone2,1,2020042704,783.56598
Zone2,1,2020042705,794.9707055
Zone2,1,2020042706,814.0651069
Zone2,1,2020042707,839.6835606
Zone2,1,2020042708,864.8853194
Zone2,1,2020042709,883.6211064
Zone2,1,2020042710,897.118328
Zone2,1,2020042711,896.4179869
Zone2,1,2020042712,886.1671917
Zone2,1,2020042713,871.879574
Zone2,1,2020042714,859.3444223
Zone2,1,2020042715,847.4929247
Zone2,1,2020042716,838.1221914
Zone2,1,2020042717,839.7548297
Zone2,1,2020042718,846.4800063
Zone2,1,2020042719,850.2804677
Zone2,1,2020042720,852.0201822
Zone2,1,2020042721,846.7277099
Zone2,1,2020042722,827.2725067
Zone2,1,2020042723,802.5796202
Zone2,1,2020042724,782.5445514
Zone2,1,2020042801,1394.514532
Zone2,1,2020042802,1362.986
Zone2,1,2020042803,1352.951067
Zone2,1,2020042804,1371.059794
Zone2,1,2020042805,1390.309733
Zone2,1,2020042806,1421.361164
Zone2,1,2020042807,1463.965065
Zone2,1,2020042808,1505.206662
Zone2,1,2020042809,1535.647456
Zone2,1,2020042810,1559.630013
Zone2,1,2020042811,1559.400969
Zone2,1,2020042812,1542.112812
Zone2,1,2020042813,1517.354816
Zone2,1,2020042814,1495.605685
Zone2,1,2020042815,1474.937313
Zone2,1,2020042816,1458.242037
Zone2,1,2020042817,1460.699784
Zone2,1,2020042818,1472.282763
Zone2,1,2020042819,1479.456626
Zone2,1,2020042820,1483.54491
Zone2,1,2020042821,1475.062554
Zone2,1,2020042822,1441.603027
Zone2,1,2020042823,1399.094099
Zone2,1,2020042824,1365.075847
Zone2,1,2020042901,1394.514532
Zone2,1,2020042902,1362.986
Zone2,1,2020042903,1352.951067
Zone2,1,2020042904,1371.059794
Zone2,1,2020042905,1390.309733
Zone2,1,2020042906,1421.361164
Zone2,1,2020042907,1463.965065
Zone2,1,2020042908,1505.206662
Zone2,1,2020042909,1535.647456
Zone2,1,2020042910,1559.630013
Zone2,1,2020042911,1559.400969
Zone2,1,2020042912,1542.112812
Zone2,1,2020042913,1517.354816
Zone2,1,2020042914,1495.605685
Zone2,1,2020042915,1474.937313
Zone2,1,2020042916,1458.242037
Zone2,1,2020042917,1460.699784
Zone2,1,2020042918,1472.282763
Zone2,1,2020042919,1479.456626
Zone2,1,2020042920,1483.54491
Zone2,1,2020042921,1475.062554
Zone2,1,2020042922,1441.603027
Zone2,1,2020042923,1399.094099
Zone2,1,2020042924,1365.075847
Zone2,1,2020043001,798.1120891
Zone2,1,2020043002,780.6660648
Zone2,1,2020043003,774.7046225
Zone2,1,2020043004,783.56598
Zone2,1,2020043005,794.9707055
Zone2,1,2020043006,814.0651069
Zone2,1,2020043007,839.6835606
Zone2,1,2020043008,864.8853194
Zone2,1,2020043009,883.6211064
Zone2,1,2020043010,897.118328
Zone2,1,2020043011,896.4179869
Zone2,1,2020043012,886.1671917
Zone2,1,2020043013,871.879574
Zone2,1,2020043014,859.3444223
Zone2,1,2020043015,847.4929247
Zone2,1,2020043016,838.1221914
Zone2,1,2020043017,839.7548297
Zone2,1,2020043018,846.4800063
Zone2,1,2020043019,850.2804677
Zone2,1,2020043020,852.0201822
Zone2,1,2020043021,846.7277099
Zone2,1,2020043022,827.2725067
Zone2,1,2020043023,802.5796202
Zone2,1,2020043024,782.5445514
Zone2,1,2020050101,798.1120891
Zone2,1,2020050102,780.6660648
Zone2,1,2020050103,774.7046225
Zone2,1,2020050104,783.56598
Zone2,1,2020050105,794.9707055
Zone2,1,2020050106,814.0651069
Zone2,1,2020050107,839.6835606
Zone2,1,2020050108,864.8853194
Zone2,1,2020050109,883.6211064
Zone2,1,2020050110,897.118328
Zone2,1,2020050111,896.4179869
Zone2,1,2020050112,886.1671917
Zone2,1,2020050113,871.879574
Zone2,1,2020050114,859.3444223
Zone2,1,2020050115,847.4929247
Zone2,1,2020050116,838.1221914
Zone2,1,2020050117,839.7548297
Zone2,1,2020050118,846.4800063
Zone2,1,2020050119,850.2804677
Zone2,1,2020050120,852.0201822
Zone2,1,2020050121,846.7277099
Zone2,1,2020050122,827.2725067
Zone2,1,2020050123,802.5796202
Zone2,1,2020050124,782.5445514
Zone2,1,2020050201,1394.514532
Zone2,1,2020050202,1362.986
Zone2,1,2020050203,1352.951067
Zone2,1,2020050204,1371.059794
Zone2,1,2020050205,1390.309733
Zone2,1,2020050206,1421.361164
Zone2,1,2020050207,1463.965065
Zone2,1,2020050208,1505.206662
Zone2,1,2020050209,1535.647456
Zone2,1,2020050210,1559.630013
Zone2,1,2020050211,1559.400969
Zone2,1,2020050212,1542.112812
Zone2,1,2020050213,1517.354816
Zone2,1,2020050214,1495.605685
Zone2,1,2020050215,1474.937313
Zone2,1,2020050216,1458.242037
Zone2,1,2020050217,1460.699784
Zone2,1,2020050218,1472.282763
Zone2,1,2020050219,1479.456626
Zone2,1,2020050220,1483.54491
Zone2,1,2020050221,1475.062554
Zone2,1,2020050222,1441.603027
Zone2,1,2020050223,1399.094099
Zone2,1,2020050224,1365.075847
Zone2,1,2020050301,1394.514532
Zone2,1,2020050302,1362.986
Zone2,1,2020050303,1352.951067
Zone2,1,2020050304,1371.059794
Zone2,1,2020050305,1390.309733
Zone2,1,2020050306,1421.361164
Zone2,1,2020050307,1463.965065
Zone2,1,2020050308,1505.206662
Zone2,1,2020050309,1535.647456
Zone2,1,2020050310,1559.630013
Zone2,1,2020050311,1559.400969
Zone2,1,2020050312,1542.112812
Zone2,1,2020050313,1517.354816
Zone2,1,2020050314,1495.605685
Zone2,1,2020050315,1474.937313
Zone2,1,2020050316,1458.242037
Zone2,1,2020050317,1460.699784
Zone2,1,2020050318,1472.282763
Zone2,1,2020050319,1479.456626
Zone2,1,2020050320,1483.54491
Zone2,1,2020050321,1475.062554
Zone2,1,2020050322,1441.603027
Zone2,1,2020050323,1399.094099
Zone2,1,2020050324,1365.075847
Zone2,1,2020050401,798.1120891
Zone2,1,2020050402,780.6660648
Zone2,1,2020050403,774.7046225
Zone2,1,2020050404,783.56598
Zone2,1,2020050405,794.9707055
Zone2,1,2020050406,814.0651069
Zone2,1,2020050407,839.6835606
Zone2,1,2020050408,864.8853194
Zone2,1,2020050409,883.6211064
Zone2,1,2020050410,897.118328
Zone2,1,2020050411,896.4179869
Zone2,1,2020050412,886.1671917
Zone2,1,2020050413,871.879574
Zone2,1,2020050414,859.3444223
Zone2,1,2020050415,847.4929247
Zone2,1,2020050416,838.1221914
Zone2,1,2020050417,839.7548297
Zone2,1,2020050418,846.4800063
Zone2,1,2020050419,850.2804677
Zone2,1,2020050420,852.0201822
Zone2,1,2020050421,846.7277099
Zone2,1,2020050422,827.2725067
Zone2,1,2020050423,802.5796202
Zone2,1,2020050424,782.5445514
Zone2,1,2020050501,798.1120891
Zone2,1,2020050502,780.6660648
Zone2,1,2020050503,774.7046225
Zone2,1,2020050504,783.56598
Zone2,1,2020050505,794.9707055
Zone2,1,2020050506,814.0651069
Zone2,1,2020050507,839.6835606
Zone2,1,2020050508,864.8853194
Zone2,1,2020050509,883.6211064
Zone2,1,2020050510,897.118328
Zone2,1,2020050511,896.4179869
Zone2,1,2020050512,886.1671917
Zone2,1,2020050513,871.879574
Zone2,1,2020050514,859.3444223
Zone2,1,2020050515,847.4929247
Zone2,1,2020050516,838.1221914
Zone2,1,2020050517,839.7548297
Zone2,1,2020050518,846.4800063
Zone2,1,2020050519,850.2804677
Zone2,1,2020050520,852.0201822
Zone2,1,2020050521,846.7277099
Zone2,1,2020050522,827.2725067
Zone2,1,2020050523,802.5796202
Zone2,1,2020050524,782.5445514
Zone2,1,2020050601,1394.514532
Zone2,1,2020050602,1362.986
Zone2,1,2020050603,1352.951067
Zone2,1,2020050604,1371.059794
Zone2,1,2020050605,1390.309733
Zone2,1,2020050606,1421.361164
Zone2,1,2020050607,1463.965065
Zone2,1,2020050608,1505.206662
Zone2,1,2020050609,1535.647456
Zone2,1,2020050610,1559.630013
Zone2,1,2020050611,1559.400969
Zone2,1,2020050612,1542.112812
Zone2,1,2020050613,1517.354816
Zone2,1,2020050614,1495.605685
Zone2,1,2020050615,1474.937313
Zone2,1,2020050616,1458.242037
Zone2,1,2020050617,1460.699784
Zone2,1,2020050618,1472.282763
Zone2,1,2020050619,1479.456626
Zone2,1,2020050620,1483.54491
Zone2,1,2020050621,1475.062554
Zone2,1,2020050622,1441.603027
Zone2,1,2020050623,1399.094099
Zone2,1,2020050624,1365.075847
Zone2,1,2020050701,1394.514532
Zone2,1,2020050702,1362.986
Zone2,1,2020050703,1352.951067
Zone2,1,2020050704,1371.059794
Zone2,1,2020050705,1390.309733
Zone2,1,2020050706,1421.361164
Zone2,1,2020050707,1463.965065
Zone2,1,2020050708,1505.206662
Zone2,1,2020050709,1535.647456
Zone2,1,2020050710,1559.630013
Zone2,1,2020050711,1559.400969
Zone2,1,2020050712,1542.112812
Zone2,1,2020050713,1517.354816
Zone2,1,2020050714,1495.605685
Zone2,1,2020050715,1474.937313
Zone2,1,2020050716,1458.242037
Zone2,1,2020050717,1460.699784
Zone2,1,2020050718,1472.282763
Zone2,1,2020050719,1479.456626
Zone2,1,2020050720,1483.54491
Zone2,1,2020050721,1475.062554
Zone2,1,2020050722,1441.603027
Zone2,1,2020050723,1399.094099
Zone2,1,2020050724,1365.075847
Zone2,1,2020050801,798.1120891
Zone2,1,2020050802,780.6660648
Zone2,1,2020050803,774.7046225
Zone2,1,2020050804,783.56598
