subproblem_id,stage_id,timepoint,period,number_of_hours_in_timepoint,timepoint_weight,previous_stage_timepoint_map,spinup_or_lookahead,month,hour_of_day,timestamp,horizon_day,horizon_month,horizon_year
1,1,2020072416,2020,1,1,,,7,16,7/24/20 15:00,20200724,202007,2020
1,1,2020072417,2020,1,1,,,7,17,7/24/20 16:00,20200724,202007,2020
1,1,2020072418,2020,1,1,,,7,18,7/24/20 17:00,20200724,202007,2020
1,1,2020072419,2020,1,1,,,7,19,7/24/20 18:00,20200724,202007,2020
1,1,2020072420,2020,1,1,,,7,20,7/24/20 19:00,20200724,202007,2020
1,1,2020072421,2020,1,1,,,7,21,7/24/20 20:00,20200724,202007,2020
1,1,2020072422,2020,1,1,,,7,22,7/24/20 21:00,20200724,202007,2020
1,1,2020072423,2020,1,1,,,7,23,7/24/20 22:00,20200724,202007,2020
1,1,2020072424,2020,1,1,,,7,24,7/24/20 23:00,20200724,202007,2020
1,1,2020072501,2020,1,1,,,7,1,7/25/20 0:00,20200725,202007,2020
1,1,2020072502,2020,1,1,,,7,2,7/25/20 1:00,20200725,202007,2020
1,1,2020072503,2020,1,1,,,7,3,7/25/20 2:00,20200725,202007,2020
1,1,2020072504,2020,1,1,,,7,4,7/25/20 3:00,20200725,202007,2020
1,1,2020072505,2020,1,1,,,7,5,7/25/20 4:00,20200725,202007,2020
1,1,2020072506,2020,1,1,,,7,6,7/25/20 5:00,20200725,202007,2020
1,1,2020072507,2020,1,1,,,7,7,7/25/20 6:00,20200725,202007,2020
1,1,2020072508,2020,1,1,,,7,8,7/25/20 7:00,20200725,202007,2020
1,1,2020072509,2020,1,1,,,7,9,7/25/20 8:00,20200725,202007,2020
1,1,2020072510,2020,1,1,,,7,10,7/25/20 9:00,20200725,202007,2020
1,1,2020072511,2020,1,1,,,7,11,7/25/20 10:00,20200725,202007,2020
1,1,2020072512,2020,1,1,,,7,12,7/25/20 11:00,20200725,202007,2020
1,1,2020072513,2020,1,1,,,7,13,7/25/20 12:00,20200725,202007,2020
1,1,2020072514,2020,1,1,,,7,14,7/25/20 13:00,20200725,202007,2020
1,1,2020072515,2020,1,1,,,7,15,7/25/20 14:00,20200725,202007,2020
1,1,2020072516,2020,1,1,,,7,16,7/25/20 15:00,20200725,202007,2020
1,1,2020072517,2020,1,1,,,7,17,7/25/20 16:00,20200725,202007,2020
1,1,2020072518,2020,1,1,,,7,18,7/25/20 17:00,20200725,202007,2020
1,1,2020072519,2020,1,1,,,7,19,7/25/20 18:00,20200725,202007,2020
1,1,2020072520,2020,1,1,,,7,20,7/25/20 19:00,20200725,202007,2020
1,1,2020072521,2020,1,1,,,7,21,7/25/20 20:00,20200725,202007,2020
1,1,2020072522,2020,1,1,,,7,22,7/25/20 21:00,20200725,202007,2020
1,1,2020072523,2020,1,1,,,7,23,7/25/20 22:00,20200725,202007,2020
1,1,2020072524,2020,1,1,,,7,24,7/25/20 23:00,20200725,202007,2020
1,1,2020072601,2020,1,1,,,7,1,7/26/20 0:00,20200726,202007,2020
1,1,2020072602,2020,1,1,,,7,2,7/26/20 1:00,20200726,202007,2020
1,1,2020072603,2020,1,1,,,7,3,7/26/20 2:00,20200726,202007,2020
1,1,2020072604,2020,1,1,,,7,4,7/26/20 3:00,20200726,202007,2020
1,1,2020072605,2020,1,1,,,7,5,7/26/20 4:00,20200726,202007,2020
1,1,2020072606,2020,1,1,,,7,6,7/26/20 5:00,20200726,202007,2020
1,1,2020072607,2020,1,1,,,7,7,7/26/20 6:00,20200726,202007,2020
1,1,2020072608,2020,1,1,,,7,8,7/26/20 7:00,20200726,202007,2020
1,1,2020072609,2020,1,1,,,7,9,7/26/20 8:00,20200726,202007,2020
1,1,2020072610,2020,1,1,,,7,10,7/26/20 9:00,20200726,202007,2020
1,1,2020072611,2020,1,1,,,7,11,7/26/20 10:00,20200726,202007,2020
1,1,2020072612,2020,1,1,,,7,12,7/26/20 11:00,20200726,202007,2020
1,1,2020072613,2020,1,1,,,7,13,7/26/20 12:00,20200726,202007,2020
1,1,2020072614,2020,1,1,,,7,14,7/26/20 13:00,20200726,202007,2020
1,1,2020072615,2020,1,1,,,7,15,7/26/20 14:00,20200726,202007,2020
1,1,2020072616,2020,1,1,,,7,16,7/26/20 15:00,20200726,202007,2020
1,1,2020072617,2020,1,1,,,7,17,7/26/20 16:00,20200726,202007,2020
1,1,2020072618,2020,1,1,,,7,18,7/26/20 17:00,20200726,202007,2020
1,1,2020072619,2020,1,1,,,7,19,7/26/20 18:00,20200726,202007,2020
1,1,2020072620,2020,1,1,,,7,20,7/26/20 19:00,20200726,202007,2020
1,1,2020072621,2020,1,1,,,7,21,7/26/20 20:00,20200726,202007,2020
1,1,2020072622,2020,1,1,,,7,22,7/26/20 21:00,20200726,202007,2020
1,1,2020072623,2020,1,1,,,7,23,7/26/20 22:00,20200726,202007,2020
1,1,2020072624,2020,1,1,,,7,24,7/26/20 23:00,20200726,202007,2020
1,1,2020072701,2020,1,1,,,7,1,7/27/20 0:00,20200727,202007,2020
1,1,2020072702,2020,1,1,,,7,2,7/27/20 1:00,20200727,202007,2020
1,1,2020072703,2020,1,1,,,7,3,7/27/20 2:00,20200727,202007,2020
1,1,2020072704,2020,1,1,,,7,4,7/27/20 3:00,20200727,202007,2020
1,1,2020072705,2020,1,1,,,7,5,7/27/20 4:00,20200727,202007,2020
1,1,2020072706,2020,1,1,,,7,6,7/27/20 5:00,20200727,202007,2020
1,1,2020072707,2020,1,1,,,7,7,7/27/20 6:00,20200727,202007,2020
1,1,2020072708,2020,1,1,,,7,8,7/27/20 7:00,20200727,202007,2020
1,1,2020072709,2020,1,1,,,7,9,7/27/20 8:00,20200727,202007,2020
1,1,2020072710,2020,1,1,,,7,10,7/27/20 9:00,20200727,202007,2020
1,1,2020072711,2020,1,1,,,7,11,7/27/20 10:00,20200727,202007,2020
1,1,2020072712,2020,1,1,,,7,12,7/27/20 11:00,20200727,202007,2020
1,1,2020072713,2020,1,1,,,7,13,7/27/20 12:00,20200727,202007,2020
1,1,2020072714,2020,1,1,,,7,14,7/27/20 13:00,20200727,202007,2020
1,1,2020072715,2020,1,1,,,7,15,7/27/20 14:00,20200727,202007,2020
1,1,2020072716,2020,1,1,,,7,16,7/27/20 15:00,20200727,202007,2020
1,1,2020072717,2020,1,1,,,7,17,7/27/20 16:00,20200727,202007,2020
1,1,2020072718,2020,1,1,,,7,18,7/27/20 17:00,20200727,202007,2020
1,1,2020072719,2020,1,1,,,7,19,7/27/20 18:00,20200727,202007,2020
1,1,2020072720,2020,1,1,,,7,20,7/27/20 19:00,20200727,202007,2020
1,1,2020072721,2020,1,1,,,7,21,7/27/20 20:00,20200727,202007,2020
1,1,2020072722,2020,1,1,,,7,22,7/27/20 21:00,20200727,202007,2020
1,1,2020072723,2020,1,1,,,7,23,7/27/20 22:00,20200727,202007,2020
1,1,2020072724,2020,1,1,,,7,24,7/27/20 23:00,20200727,202007,2020
1,1,2020072801,2020,1,1,,,7,1,7/28/20 0:00,20200728,202007,2020
1,1,2020072802,2020,1,1,,,7,2,7/28/20 1:00,20200728,202007,2020
1,1,2020072803,2020,1,1,,,7,3,7/28/20 2:00,20200728,202007,2020
1,1,2020072804,2020,1,1,,,7,4,7/28/20 3:00,20200728,202007,2020
1,1,2020072805,2020,1,1,,,7,5,7/28/20 4:00,20200728,202007,2020
1,1,2020072806,2020,1,1,,,7,6,7/28/20 5:00,20200728,202007,2020
1,1,2020072807,2020,1,1,,,7,7,7/28/20 6:00,20200728,202007,2020
1,1,2020072808,2020,1,1,,,7,8,7/28/20 7:00,20200728,202007,2020
1,1,2020072809,2020,1,1,,,7,9,7/28/20 8:00,20200728,202007,2020
1,1,2020072810,2020,1,1,,,7,10,7/28/20 9:00,20200728,202007,2020
1,1,2020072811,2020,1,1,,,7,11,7/28/20 10:00,20200728,202007,2020
1,1,2020072812,2020,1,1,,,7,12,7/28/20 11:00,20200728,202007,2020
1,1,2020072813,2020,1,1,,,7,13,7/28/20 12:00,20200728,202007,2020
1,1,2020072814,2020,1,1,,,7,14,7/28/20 13:00,20200728,202007,2020
1,1,2020072815,2020,1,1,,,7,15,7/28/20 14:00,20200728,202007,2020
1,1,2020072816,2020,1,1,,,7,16,7/28/20 15:00,20200728,202007,2020
1,1,2020072817,2020,1,1,,,7,17,7/28/20 16:00,20200728,202007,2020
1,1,2020072818,2020,1,1,,,7,18,7/28/20 17:00,20200728,202007,2020
1,1,2020072819,2020,1,1,,,7,19,7/28/20 18:00,20200728,202007,2020
1,1,2020072820,2020,1,1,,,7,20,7/28/20 19:00,20200728,202007,2020
1,1,2020072821,2020,1,1,,,7,21,7/28/20 20:00,20200728,202007,2020
1,1,2020072822,2020,1,1,,,7,22,7/28/20 21:00,20200728,202007,2020
1,1,2020072823,2020,1,1,,,7,23,7/28/20 22:00,20200728,202007,2020
1,1,2020072824,2020,1,1,,,7,24,7/28/20 23:00,20200728,202007,2020
1,1,2020072901,2020,1,1,,,7,1,7/29/20 0:00,20200729,202007,2020
1,1,2020072902,2020,1,1,,,7,2,7/29/20 1:00,20200729,202007,2020
1,1,2020072903,2020,1,1,,,7,3,7/29/20 2:00,20200729,202007,2020
1,1,2020072904,2020,1,1,,,7,4,7/29/20 3:00,20200729,202007,2020
1,1,2020072905,2020,1,1,,,7,5,7/29/20 4:00,20200729,202007,2020
1,1,2020072906,2020,1,1,,,7,6,7/29/20 5:00,20200729,202007,2020
1,1,2020072907,2020,1,1,,,7,7,7/29/20 6:00,20200729,202007,2020
1,1,2020072908,2020,1,1,,,7,8,7/29/20 7:00,20200729,202007,2020
1,1,2020072909,2020,1,1,,,7,9,7/29/20 8:00,20200729,202007,2020
1,1,2020072910,2020,1,1,,,7,10,7/29/20 9:00,20200729,202007,2020
1,1,2020072911,2020,1,1,,,7,11,7/29/20 10:00,20200729,202007,2020
1,1,2020072912,2020,1,1,,,7,12,7/29/20 11:00,20200729,202007,2020
1,1,2020072913,2020,1,1,,,7,13,7/29/20 12:00,20200729,202007,2020
1,1,2020072914,2020,1,1,,,7,14,7/29/20 13:00,20200729,202007,2020
1,1,2020072915,2020,1,1,,,7,15,7/29/20 14:00,20200729,202007,2020
1,1,2020072916,2020,1,1,,,7,16,7/29/20 15:00,20200729,202007,2020
1,1,2020072917,2020,1,1,,,7,17,7/29/20 16:00,20200729,202007,2020
1,1,2020072918,2020,1,1,,,7,18,7/29/20 17:00,20200729,202007,2020
1,1,2020072919,2020,1,1,,,7,19,7/29/20 18:00,20200729,202007,2020
1,1,2020072920,2020,1,1,,,7,20,7/29/20 19:00,20200729,202007,2020
1,1,2020072921,2020,1,1,,,7,21,7/29/20 20:00,20200729,202007,2020
1,1,2020072922,2020,1,1,,,7,22,7/29/20 21:00,20200729,202007,2020
1,1,2020072923,2020,1,1,,,7,23,7/29/20 22:00,20200729,202007,2020
1,1,2020072924,2020,1,1,,,7,24,7/29/20 23:00,20200729,202007,2020
1,1,2020073001,2020,1,1,,,7,1,7/30/20 0:00,20200730,202007,2020
1,1,2020073002,2020,1,1,,,7,2,7/30/20 1:00,20200730,202007,2020
1,1,2020073003,2020,1,1,,,7,3,7/30/20 2:00,20200730,202007,2020
1,1,2020073004,2020,1,1,,,7,4,7/30/20 3:00,20200730,202007,2020
1,1,2020073005,2020,1,1,,,7,5,7/30/20 4:00,20200730,202007,2020
1,1,2020073006,2020,1,1,,,7,6,7/30/20 5:00,20200730,202007,2020
1,1,2020073007,2020,1,1,,,7,7,7/30/20 6:00,20200730,202007,2020
1,1,2020073008,2020,1,1,,,7,8,7/30/20 7:00,20200730,202007,2020
1,1,2020073009,2020,1,1,,,7,9,7/30/20 8:00,20200730,202007,2020
1,1,2020073010,2020,1,1,,,7,10,7/30/20 9:00,20200730,202007,2020
1,1,2020073011,2020,1,1,,,7,11,7/30/20 10:00,20200730,202007,2020
1,1,2020073012,2020,1,1,,,7,12,7/30/20 11:00,20200730,202007,2020
1,1,2020073013,2020,1,1,,,7,13,7/30/20 12:00,20200730,202007,2020
1,1,2020073014,2020,1,1,,,7,14,7/30/20 13:00,20200730,202007,2020
1,1,2020073015,2020,1,1,,,7,15,7/30/20 14:00,20200730,202007,2020
1,1,2020073016,2020,1,1,,,7,16,7/30/20 15:00,20200730,202007,2020
1,1,2020073017,2020,1,1,,,7,17,7/30/20 16:00,20200730,202007,2020
1,1,2020073018,2020,1,1,,,7,18,7/30/20 17:00,20200730,202007,2020
1,1,2020073019,2020,1,1,,,7,19,7/30/20 18:00,20200730,202007,2020
1,1,2020073020,2020,1,1,,,7,20,7/30/20 19:00,20200730,202007,2020
1,1,2020073021,2020,1,1,,,7,21,7/30/20 20:00,20200730,202007,2020
1,1,2020073022,2020,1,1,,,7,22,7/30/20 21:00,20200730,202007,2020
1,1,2020073023,2020,1,1,,,7,23,7/30/20 22:00,20200730,202007,2020
1,1,2020073024,2020,1,1,,,7,24,7/30/20 23:00,20200730,202007,2020
1,1,2020073101,2020,1,1,,,7,1,7/31/20 0:00,20200731,202007,2020
1,1,2020073102,2020,1,1,,,7,2,7/31/20 1:00,20200731,202007,2020
1,1,2020073103,2020,1,1,,,7,3,7/31/20 2:00,20200731,202007,2020
1,1,2020073104,2020,1,1,,,7,4,7/31/20 3:00,20200731,202007,2020
1,1,2020073105,2020,1,1,,,7,5,7/31/20 4:00,20200731,202007,2020
1,1,2020073106,2020,1,1,,,7,6,7/31/20 5:00,20200731,202007,2020
1,1,2020073107,2020,1,1,,,7,7,7/31/20 6:00,20200731,202007,2020
1,1,2020073108,2020,1,1,,,7,8,7/31/20 7:00,20200731,202007,2020
1,1,2020073109,2020,1,1,,,7,9,7/31/20 8:00,20200731,202007,2020
1,1,2020073110,2020,1,1,,,7,10,7/31/20 9:00,20200731,202007,2020
1,1,2020073111,2020,1,1,,,7,11,7/31/20 10:00,20200731,202007,2020
1,1,2020073112,2020,1,1,,,7,12,7/31/20 11:00,20200731,202007,2020
1,1,2020073113,2020,1,1,,,7,13,7/31/20 12:00,20200731,202007,2020
1,1,2020073114,2020,1,1,,,7,14,7/31/20 13:00,20200731,202007,2020
1,1,2020073115,2020,1,1,,,7,15,7/31/20 14:00,20200731,202007,2020
1,1,2020073116,2020,1,1,,,7,16,7/31/20 15:00,20200731,202007,2020
1,1,2020073117,2020,1,1,,,7,17,7/31/20 16:00,20200731,202007,2020
1,1,2020073118,2020,1,1,,,7,18,7/31/20 17:00,20200731,202007,2020
1,1,2020073119,2020,1,1,,,7,19,7/31/20 18:00,20200731,202007,2020
1,1,2020073120,2020,1,1,,,7,20,7/31/20 19:00,20200731,202007,2020
1,1,2020073121,2020,1,1,,,7,21,7/31/20 20:00,20200731,202007,2020
1,1,2020073122,2020,1,1,,,7,22,7/31/20 21:00,20200731,202007,2020
1,1,2020073123,2020,1,1,,,7,23,7/31/20 22:00,20200731,202007,2020
1,1,2020073124,2020,1,1,,,7,24,7/31/20 23:00,20200731,202007,2020
1,1,2020080101,2020,1,1,,,8,1,8/1/20 0:00,20200801,202008,2020
1,1,2020080102,2020,1,1,,,8,2,8/1/20 1:00,20200801,202008,2020
1,1,2020080103,2020,1,1,,,8,3,8/1/20 2:00,20200801,202008,2020
1,1,2020080104,2020,1,1,,,8,4,8/1/20 3:00,20200801,202008,2020
1,1,2020080105,2020,1,1,,,8,5,8/1/20 4:00,20200801,202008,2020
1,1,2020080106,2020,1,1,,,8,6,8/1/20 5:00,20200801,202008,2020
1,1,2020080107,2020,1,1,,,8,7,8/1/20 6:00,20200801,202008,2020
1,1,2020080108,2020,1,1,,,8,8,8/1/20 7:00,20200801,202008,2020
1,1,2020080109,2020,1,1,,,8,9,8/1/20 8:00,20200801,202008,2020
1,1,2020080110,2020,1,1,,,8,10,8/1/20 9:00,20200801,202008,2020
1,1,2020080111,2020,1,1,,,8,11,8/1/20 10:00,20200801,202008,2020
1,1,2020080112,2020,1,1,,,8,12,8/1/20 11:00,20200801,202008,2020
1,1,2020080113,2020,1,1,,,8,13,8/1/20 12:00,20200801,202008,2020
1,1,2020080114,2020,1,1,,,8,14,8/1/20 13:00,20200801,202008,2020
1,1,2020080115,2020,1,1,,,8,15,8/1/20 14:00,20200801,202008,2020
1,1,2020080116,2020,1,1,,,8,16,8/1/20 15:00,20200801,202008,2020
1,1,2020080117,2020,1,1,,,8,17,8/1/20 16:00,20200801,202008,2020
1,1,2020080118,2020,1,1,,,8,18,8/1/20 17:00,20200801,202008,2020
1,1,2020080119,2020,1,1,,,8,19,8/1/20 18:00,20200801,202008,2020
1,1,2020080120,2020,1,1,,,8,20,8/1/20 19:00,20200801,202008,2020
1,1,2020080121,2020,1,1,,,8,21,8/1/20 20:00,20200801,202008,2020
1,1,2020080122,2020,1,1,,,8,22,8/1/20 21:00,20200801,202008,2020
1,1,2020080123,2020,1,1,,,8,23,8/1/20 22:00,20200801,202008,2020
1,1,2020080124,2020,1,1,,,8,24,8/1/20 23:00,20200801,202008,2020
1,1,2020080201,2020,1,1,,,8,1,8/2/20 0:00,20200802,202008,2020
1,1,2020080202,2020,1,1,,,8,2,8/2/20 1:00,20200802,202008,2020
1,1,2020080203,2020,1,1,,,8,3,8/2/20 2:00,20200802,202008,2020
1,1,2020080204,2020,1,1,,,8,4,8/2/20 3:00,20200802,202008,2020
1,1,2020080205,2020,1,1,,,8,5,8/2/20 4:00,20200802,202008,2020
1,1,2020080206,2020,1,1,,,8,6,8/2/20 5:00,20200802,202008,2020
1,1,2020080207,2020,1,1,,,8,7,8/2/20 6:00,20200802,202008,2020
1,1,2020080208,2020,1,1,,,8,8,8/2/20 7:00,20200802,202008,2020
1,1,2020080209,2020,1,1,,,8,9,8/2/20 8:00,20200802,202008,2020
1,1,2020080210,2020,1,1,,,8,10,8/2/20 9:00,20200802,202008,2020
1,1,2020080211,2020,1,1,,,8,11,8/2/20 10:00,20200802,202008,2020
1,1,2020080212,2020,1,1,,,8,12,8/2/20 11:00,20200802,202008,2020
1,1,2020080213,2020,1,1,,,8,13,8/2/20 12:00,20200802,202008,2020
1,1,2020080214,2020,1,1,,,8,14,8/2/20 13:00,20200802,202008,2020
1,1,2020080215,2020,1,1,,,8,15,8/2/20 14:00,20200802,202008,2020
1,1,2020080216,2020,1,1,,,8,16,8/2/20 15:00,20200802,202008,2020
1,1,2020080217,2020,1,1,,,8,17,8/2/20 16:00,20200802,202008,2020
1,1,2020080218,2020,1,1,,,8,18,8/2/20 17:00,20200802,202008,2020
1,1,2020080219,2020,1,1,,,8,19,8/2/20 18:00,20200802,202008,2020
1,1,2020080220,2020,1,1,,,8,20,8/2/20 19:00,20200802,202008,2020
1,1,2020080221,2020,1,1,,,8,21,8/2/20 20:00,20200802,202008,2020
1,1,2020080222,2020,1,1,,,8,22,8/2/20 21:00,20200802,202008,2020
1,1,2020080223,2020,1,1,,,8,23,8/2/20 22:00,20200802,202008,2020
1,1,2020080224,2020,1,1,,,8,24,8/2/20 23:00,20200802,202008,2020
1,1,2020080301,2020,1,1,,,8,1,8/3/20 0:00,20200803,202008,2020
1,1,2020080302,2020,1,1,,,8,2,8/3/20 1:00,20200803,202008,2020
1,1,2020080303,2020,1,1,,,8,3,8/3/20 2:00,20200803,202008,2020
1,1,2020080304,2020,1,1,,,8,4,8/3/20 3:00,20200803,202008,2020
1,1,2020080305,2020,1,1,,,8,5,8/3/20 4:00,20200803,202008,2020
1,1,2020080306,2020,1,1,,,8,6,8/3/20 5:00,20200803,202008,2020
1,1,2020080307,2020,1,1,,,8,7,8/3/20 6:00,20200803,202008,2020
1,1,2020080308,2020,1,1,,,8,8,8/3/20 7:00,20200803,202008,2020
1,1,2020080309,2020,1,1,,,8,9,8/3/20 8:00,20200803,202008,2020
1,1,2020080310,2020,1,1,,,8,10,8/3/20 9:00,20200803,202008,2020
1,1,2020080311,2020,1,1,,,8,11,8/3/20 10:00,20200803,202008,2020
1,1,2020080312,2020,1,1,,,8,12,8/3/20 11:00,20200803,202008,2020
1,1,2020080313,2020,1,1,,,8,13,8/3/20 12:00,20200803,202008,2020
1,1,2020080314,2020,1,1,,,8,14,8/3/20 13:00,20200803,202008,2020
1,1,2020080315,2020,1,1,,,8,15,8/3/20 14:00,20200803,202008,2020
1,1,2020080316,2020,1,1,,,8,16,8/3/20 15:00,20200803,202008,2020
1,1,2020080317,2020,1,1,,,8,17,8/3/20 16:00,20200803,202008,2020
1,1,2020080318,2020,1,1,,,8,18,8/3/20 17:00,20200803,202008,2020
1,1,2020080319,2020,1,1,,,8,19,8/3/20 18:00,20200803,202008,2020
1,1,2020080320,2020,1,1,,,8,20,8/3/20 19:00,20200803,202008,2020
1,1,2020080321,2020,1,1,,,8,21,8/3/20 20:00,20200803,202008,2020
1,1,2020080322,2020,1,1,,,8,22,8/3/20 21:00,20200803,202008,2020
1,1,2020080323,2020,1,1,,,8,23,8/3/20 22:00,20200803,202008,2020
1,1,2020080324,2020,1,1,,,8,24,8/3/20 23:00,20200803,202008,2020
1,1,2020080401,2020,1,1,,,8,1,8/4/20 0:00,20200804,202008,2020
1,1,2020080402,2020,1,1,,,8,2,8/4/20 1:00,20200804,202008,2020
1,1,2020080403,2020,1,1,,,8,3,8/4/20 2:00,20200804,202008,2020
1,1,2020080404,2020,1,1,,,8,4,8/4/20 3:00,20200804,202008,2020
1,1,2020080405,2020,1,1,,,8,5,8/4/20 4:00,20200804,202008,2020
1,1,2020080406,2020,1,1,,,8,6,8/4/20 5:00,20200804,202008,2020
1,1,2020080407,2020,1,1,,,8,7,8/4/20 6:00,20200804,202008,2020
1,1,2020080408,2020,1,1,,,8,8,8/4/20 7:00,20200804,202008,2020
1,1,2020080409,2020,1,1,,,8,9,8/4/20 8:00,20200804,202008,2020
1,1,2020080410,2020,1,1,,,8,10,8/4/20 9:00,20200804,202008,2020
1,1,2020080411,2020,1,1,,,8,11,8/4/20 10:00,20200804,202008,2020
1,1,2020080412,2020,1,1,,,8,12,8/4/20 11:00,20200804,202008,2020
1,1,2020080413,2020,1,1,,,8,13,8/4/20 12:00,20200804,202008,2020
1,1,2020080414,2020,1,1,,,8,14,8/4/20 13:00,20200804,202008,2020
1,1,2020080415,2020,1,1,,,8,15,8/4/20 14:00,20200804,202008,2020
1,1,2020080416,2020,1,1,,,8,16,8/4/20 15:00,20200804,202008,2020
1,1,2020080417,2020,1,1,,,8,17,8/4/20 16:00,20200804,202008,2020
1,1,2020080418,2020,1,1,,,8,18,8/4/20 17:00,20200804,202008,2020
1,1,2020080419,2020,1,1,,,8,19,8/4/20 18:00,20200804,202008,2020
1,1,2020080420,2020,1,1,,,8,20,8/4/20 19:00,20200804,202008,2020
1,1,2020080421,2020,1,1,,,8,21,8/4/20 20:00,20200804,202008,2020
1,1,2020080422,2020,1,1,,,8,22,8/4/20 21:00,20200804,202008,2020
1,1,2020080423,2020,1,1,,,8,23,8/4/20 22:00,20200804,202008,2020
1,1,2020080424,2020,1,1,,,8,24,8/4/20 23:00,20200804,202008,2020
1,1,2020080501,2020,1,1,,,8,1,8/5/20 0:00,20200805,202008,2020
1,1,2020080502,2020,1,1,,,8,2,8/5/20 1:00,20200805,202008,2020
1,1,2020080503,2020,1,1,,,8,3,8/5/20 2:00,20200805,202008,2020
1,1,2020080504,2020,1,1,,,8,4,8/5/20 3:00,20200805,202008,2020
1,1,2020080505,2020,1,1,,,8,5,8/5/20 4:00,20200805,202008,2020
1,1,2020080506,2020,1,1,,,8,6,8/5/20 5:00,20200805,202008,2020
1,1,2020080507,2020,1,1,,,8,7,8/5/20 6:00,20200805,202008,2020
1,1,2020080508,2020,1,1,,,8,8,8/5/20 7:00,20200805,202008,2020
1,1,2020080509,2020,1,1,,,8,9,8/5/20 8:00,20200805,202008,2020
1,1,2020080510,2020,1,1,,,8,10,8/5/20 9:00,20200805,202008,2020
1,1,2020080511,2020,1,1,,,8,11,8/5/20 10:00,20200805,202008,2020
1,1,2020080512,2020,1,1,,,8,12,8/5/20 11:00,20200805,202008,2020
1,1,2020080513,2020,1,1,,,8,13,8/5/20 12:00,20200805,202008,2020
1,1,2020080514,2020,1,1,,,8,14,8/5/20 13:00,20200805,202008,2020
1,1,2020080515,2020,1,1,,,8,15,8/5/20 14:00,20200805,202008,2020
1,1,2020080516,2020,1,1,,,8,16,8/5/20 15:00,20200805,202008,2020
1,1,2020080517,2020,1,1,,,8,17,8/5/20 16:00,20200805,202008,2020
1,1,2020080518,2020,1,1,,,8,18,8/5/20 17:00,20200805,202008,2020
1,1,2020080519,2020,1,1,,,8,19,8/5/20 18:00,20200805,202008,2020
1,1,2020080520,2020,1,1,,,8,20,8/5/20 19:00,20200805,202008,2020
1,1,2020080521,2020,1,1,,,8,21,8/5/20 20:00,20200805,202008,2020
1,1,2020080522,2020,1,1,,,8,22,8/5/20 21:00,20200805,202008,2020
1,1,2020080523,2020,1,1,,,8,23,8/5/20 22:00,20200805,202008,2020
1,1,2020080524,2020,1,1,,,8,24,8/5/20 23:00,20200805,202008,2020
1,1,2020080601,2020,1,1,,,8,1,8/6/20 0:00,20200806,202008,2020
1,1,2020080602,2020,1,1,,,8,2,8/6/20 1:00,20200806,202008,2020
1,1,2020080603,2020,1,1,,,8,3,8/6/20 2:00,20200806,202008,2020
1,1,2020080604,2020,1,1,,,8,4,8/6/20 3:00,20200806,202008,2020
1,1,2020080605,2020,1,1,,,8,5,8/6/20 4:00,20200806,202008,2020
1,1,2020080606,2020,1,1,,,8,6,8/6/20 5:00,20200806,202008,2020
1,1,2020080607,2020,1,1,,,8,7,8/6/20 6:00,20200806,202008,2020
1,1,2020080608,2020,1,1,,,8,8,8/6/20 7:00,20200806,202008,2020
1,1,2020080609,2020,1,1,,,8,9,8/6/20 8:00,20200806,202008,2020
1,1,2020080610,2020,1,1,,,8,10,8/6/20 9:00,20200806,202008,2020
1,1,2020080611,2020,1,1,,,8,11,8/6/20 10:00,20200806,202008,2020
1,1,2020080612,2020,1,1,,,8,12,8/6/20 11:00,20200806,202008,2020
1,1,2020080613,2020,1,1,,,8,13,8/6/20 12:00,20200806,202008,2020
1,1,2020080614,2020,1,1,,,8,14,8/6/20 13:00,20200806,202008,2020
1,1,2020080615,2020,1,1,,,8,15,8/6/20 14:00,20200806,202008,2020
1,1,2020080616,2020,1,1,,,8,16,8/6/20 15:00,20200806,202008,2020
1,1,2020080617,2020,1,1,,,8,17,8/6/20 16:00,20200806,202008,2020
1,1,2020080618,2020,1,1,,,8,18,8/6/20 17:00,20200806,202008,2020
1,1,2020080619,2020,1,1,,,8,19,8/6/20 18:00,20200806,202008,2020
1,1,2020080620,2020,1,1,,,8,20,8/6/20 19:00,20200806,202008,2020
1,1,2020080621,2020,1,1,,,8,21,8/6/20 20:00,20200806,202008,2020
1,1,2020080622,2020,1,1,,,8,22,8/6/20 21:00,20200806,202008,2020
1,1,2020080623,2020,1,1,,,8,23,8/6/20 22:00,20200806,202008,2020
1,1,2020080624,2020,1,1,,,8,24,8/6/20 23:00,20200806,202008,2020
1,1,2020080701,2020,1,1,,,8,1,8/7/20 0:00,20200807,202008,2020
1,1,2020080702,2020,1,1,,,8,2,8/7/20 1:00,20200807,202008,2020
1,1,2020080703,2020,1,1,,,8,3,8/7/20 2:00,20200807,202008,2020
1,1,2020080704,2020,1,1,,,8,4,8/7/20 3:00,20200807,202008,2020
1,1,2020080705,2020,1,1,,,8,5,8/7/20 4:00,20200807,202008,2020
1,1,2020080706,2020,1,1,,,8,6,8/7/20 5:00,20200807,202008,2020
1,1,2020080707,2020,1,1,,,8,7,8/7/20 6:00,20200807,202008,2020
1,1,2020080708,2020,1,1,,,8,8,8/7/20 7:00,20200807,202008,2020
1,1,2020080709,2020,1,1,,,8,9,8/7/20 8:00,20200807,202008,2020
1,1,2020080710,2020,1,1,,,8,10,8/7/20 9:00,20200807,202008,2020
